Unnamed: 0,RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD_x,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID,NAME,ICO,STREET,CITY,STATE,ZIP,INCOME_AMT,ASSET_AMT,TAX_PERIOD_y
1142,15156725,EFILE,931090831,201612,1/31/2018 7:16:02 AM,LINDGREN FOUNDATION,990PF,93491325001057,201703259349100105,LINDGREN FOUNDATION,% TIA SCHUMACHER,4800 MEADOWS RD STE 200,LAKE OSWEGO,OR,97035-4293,773875.0,1935958.0,201712.0
1143,15870651,EFILE,931090831,201712,11/5/2018 9:23:27 AM,LINDGREN FOUNDATION,990PF,93491254002338,201832549349100233,LINDGREN FOUNDATION,% TIA SCHUMACHER,4800 MEADOWS RD STE 200,LAKE OSWEGO,OR,97035-4293,773875.0,1935958.0,201712.0
4833,15766104,EFILE,930788470,201712,10/4/2018 4:17:33 PM,BEAN FOUNDATION INC,990PF,93491191004168,201811919349100416,BEAN FOUNDATION,,205 SE 5TH ST,MADRAS,OR,97741-1603,767065.0,1927044.0,201712.0
3345,15652162,EFILE,200185277,201712,9/5/2018 7:14:14 AM,FLOYD INGRAM CHARITABLE FOUNDATION INC,990PF,93491128011708,201801289349101170,FLOYD INGRAM CHARITABLE FOUNDATION INC,% RICHARD CHIESA,531 SPRUCE ST,MYRTLE POINT,OR,97458-1063,750735.0,1000229.0,201712.0
2319,15220679,EFILE,930934831,201709,3/15/2018 5:42:56 PM,MCGRAW FAMILY FOUNDATION,990PF,93491043001218,201810439349100121,MCGRAW FAMILY FOUNDATION INC,,707 S W WASHINGTON ST,PORTLAND,OR,97205-3536,741011.0,2328966.0,201809.0
4366,15743233,EFILE,930800814,201709,9/28/2018 6:10:05 PM,FAYE AND LUCILLE STEWART FOUNDATION,990PF,93491197002158,201801979349100215,FAYE & LUCILLE STEWART FOUNDATION,,PO BOX 11135,EUGENE,OR,97440-3335,727186.0,9562672.0,201809.0
3398,15605545,EFILE,911776086,201712,8/21/2018 8:29:14 PM,GIUSTINA FOUNDATION,990PF,93491072007138,201830729349100713,GUISTINA FOUNDATION,% ROHN ROBERTS,PO BOX 529,EUGENE,OR,97440-0529,723495.0,5961463.0,201712.0
642,15100908,EFILE,431851426,201706,1/9/2018 9:44:17 AM,THALDEN FOUNDATION,990PF,93491346001017,201713469349100101,THE THALDEN FOUNDATION,% BARRY THALDEN,550 ASHLAND LOOP ROAD,ASHLAND,OR,97520-0000,721885.0,845189.0,201806.0
4164,15753252,EFILE,931072470,201709,10/2/2018 8:31:13 AM,KIDDS TOY MUSEUM,990PF,93491137005278,201821379349100527,KIDDS TOY MUSEUM,% FRANK E KIDD PRES,1300 SE GRAND AVE,PORTLAND,OR,97214-3442,693206.0,3931679.0,201709.0
4210,15721561,EFILE,931138328,201712,9/24/2018 7:06:06 AM,CASCADIA HOUSING INC,990PF,93491193007128,201821939349100712,CASCADIA HOUSING INC,% JIM HLAVA PRESIDENT,PO BOX 9275,PORTLAND,OR,97207-9275,681659.0,7674001.0,201712.0
6252,16032210,EFILE,272664584,201712,12/20/2018 10:29:48 PM,JOHN N HANNA CHARITABLE FDN MAG,990PF,93491319047238,201833199349104723,JOHN N HANNA CHARITABLE FOUNDATION,,4233 SE 182ND AVE PMB 261,GRESHAM,OR,97030-5082,680756.0,605619.0,201712.0
2697,15349830,EFILE,262029619,201712,5/29/2018 10:53:56 AM,L AND M WILLIAMS FAMILY FOUNDATION 080012214400,990PF,93491096008098,201840969349100809,LARRY AND MARIANNE WILLIAMS FAMILY FOUNDATION,% LARRY D WILLIAMS,PO BOX 3168,PORTLAND,OR,97208-3168,659370.0,3605561.0,201712.0
3196,15543839,EFILE,911544328,201712,7/27/2018 9:16:13 AM,FISCHER FAMILY FUND,990PF,93491134019658,201801349349101965,FISCHER FAMILY FUND,% ALEXANDRA FISCHER MORSE,1400 SW 5TH AVE STE 670,PORTLAND,OR,97201-5538,649745.0,355927.0,201712.0
1630,15214125,EFILE,936021895,201709,3/13/2018 5:54:21 AM,COLLINS MEDICAL TRUST,990PF,93491033002028,201820339349100202,COLLINS MEDICAL TRUST,,29100 SW TOWN CENTER LOOP W STE 300,WILSONVILLE,OR,97070-9315,643715.0,9604926.0,201809.0
3583,15645595,EFILE,137044726,201712,8/31/2018 12:59:39 PM,AOH FOUNDATION,990PF,93491129027538,201831299349102753,AOH FOUNDATION TR UA 122094,% KATE BYRNES,PO BOX 25686,PORTLAND,OR,97298-0686,641743.0,1961004.0,201712.0
3811,15683519,EFILE,271440828,201712,9/12/2018 8:20:48 PM,DOUBLE HEART FOUNDATION,990PF,93491165002248,201841659349100224,DOUBLE HEART FOUNDATION,% PATRICIA CONROY,51803 SE 7TH ST,SCAPPOOSE,OR,97056-4483,630104.0,337850.0,201712.0
1746,15164847,EFILE,954479497,201612,2/5/2018 4:36:10 PM,STEPHEN AND JEAN ROTH CHARITABLE FOUNDATION,990PF,93491313012047,201743139349101204,STEPHEN AND JEAN ROTH CHARITABLE FOUNDATION,% STEPHEN A ROTH,13363 SW IRON MOUNTAIN BLVD,PORTLAND,OR,97219-9306,628841.0,733508.0,201712.0
1747,15945685,EFILE,954479497,201712,11/27/2018 7:59:14 AM,STEPHEN AND JEAN ROTH CHARITABLE FOUNDATION,990PF,93491280003508,201802809349100350,STEPHEN AND JEAN ROTH CHARITABLE FOUNDATION,% STEPHEN A ROTH,13363 SW IRON MOUNTAIN BLVD,PORTLAND,OR,97219-9306,628841.0,733508.0,201712.0
3598,15647602,EFILE,262964325,201712,9/4/2018 6:28:10 AM,SHAUNA M AND KEVIN B FLANIGAN FAMILY FOUNDATION,990PF,93491128009638,201831289349100963,SHAUNA M AND KEVIN B FLANIGAN FAMILY FOUNDATION,% KEVIN & SHAUNA FLANIGAN,333 SOUTH STATE STREET SUITE V455,LAKE OSWEGO,OR,97034-3932,622790.0,2266809.0,201712.0
2816,15288841,EFILE,201310964,201705,5/4/2018 6:40:13 PM,PINKY AND JOE BRIER FOUNDATION,990PF,93491103001028,201821039349100102,PINKY AND JOE BRIER FOUNDATION,% MICHAEL S KOHL,PO BOX 127,SILVERTON,OR,97381-0127,605433.0,894756.0,201805.0
4165,15719799,EFILE,931306729,201712,9/21/2018 10:45:06 PM,SHAPIRA FOUNDATION,990PF,93491135022258,201801359349102225,THE SHAPIRA FOUNDATION,% NANCY COWGILL,7327 SW BARNES RD,PORTLAND,OR,97225-6119,586303.0,910229.0,201712.0
4278,15753305,EFILE,930477693,201712,10/2/2018 8:32:45 AM,PENDLETON COMMUNITY MEMORIAL HEALTH CORP,990PF,93491134044638,201831349349104463,PENDLETON COMMUNITY MEMORIAL HEALTH CORPORATION,,PO BOX 786,PENDLETON,OR,97801-0786,584966.0,686252.0,201712.0
4043,15561895,EFILE,810421477,201712,8/3/2018 8:02:16 AM,PAULUS FOUNDATION INCORPORATED,990PF,93491129010178,201821299349101017,PAULUS FOUNDATION INCORPORATED,,21447 WATERFORD PL,WEST LINN,OR,97068-9716,557663.0,1610051.0,201712.0
3378,15633294,EFILE,471919872,201712,8/29/2018 6:48:30 PM,DREAM DRIVES FOR KIDS,990PF,93491104004098,201841049349100409,DREAM DRIVES FOR KIDS,% ERIC T PETERSON,PO BOX 13303,PORTLAND,OR,97213-0303,555331.0,1872385.0,201712.0
1616,15160837,EFILE,261598048,201612,2/1/2018 10:24:12 AM,CERES CHARITABLE FOUNDATION,990PF,93491287000007,201702879349100000,CERES CHARITABLE FOUNDATION,,14525 SW MILLIKAN WAY,BEAVERTON,OR,97005-2343,541254.0,2263611.0,201712.0
1617,15863000,EFILE,261598048,201712,11/1/2018 6:42:31 PM,CERES CHARITABLE FOUNDATION,990PF,93491229006128,201822299349100612,CERES CHARITABLE FOUNDATION,,14525 SW MILLIKAN WAY,BEAVERTON,OR,97005-2343,541254.0,2263611.0,201712.0
4223,15741804,EFILE,936031814,201712,9/28/2018 1:17:38 PM,ST MARTIN DE PORRES TRUST,990PF,93491215000178,201822159349100017,ST MARTIN DE PORRES TRUST,,6145 CHURCHILL DOWNS DR,WEST LINN,OR,97068-2500,531179.0,1570366.0,201712.0
6035,16011876,EFILE,911761078,201712,12/17/2018 5:12:15 PM,FALLS CREEK RETREAT CENTER SIMONSON,990PF,93491307001008,201803079349100100,FALLS CREEK RETREAT CENTER,,6457 NE COLUMBIA BLVD,PORTLAND,OR,97218-2960,529037.0,1053462.0,201712.0
1329,15135704,EFILE,931095010,201706,1/18/2018 7:18:53 PM,VERA L SMITH CHARITABLE FOUNDATION,990PF,93491317007477,201723179349100747,VERA L SMITH CHARITABLE FOUNDATION,,2165 SW MAIN STREET SUITE 101,PORTLAND,OR,97205-1173,528218.0,2212531.0,201806.0
1330,15985016,EFILE,931095010,201806,12/7/2018 4:52:51 PM,VERA L SMITH CHARITABLE FOUNDATION,990PF,93491287002088,201832879349100208,VERA L SMITH CHARITABLE FOUNDATION,,2165 SW MAIN STREET SUITE 101,PORTLAND,OR,97205-1173,528218.0,2212531.0,201806.0
1564,15214291,EFILE,931085864,201706,3/13/2018 7:11:30 AM,ALBANY PUBLIC LIBRARY FOUNDATION,990PF,93491030001168,201810309349100116,ALBANY PUBLIC LIBRARY FOUNDATION,,PO BOX 102,ALBANY,OR,97321-0032,526825.0,1225215.0,201806.0
5687,15854594,EFILE,911844877,201712,10/31/2018 10:07:47 AM,FRANKLIN CONKLIN FOUNDATION,990PF,93491157004078,201821579349100407,FRANKLIN CONKLIN FOUNDATION,% HAROLD H DEMAREST JR,4090 NE MORNING ST,CORVALLIS,OR,97330-9215,520998.0,3430384.0,201712.0
1728,15214361,EFILE,931282998,201612,3/13/2018 7:16:46 AM,MATTHEW S ESSIEH AND FAMILY FOUNDATION,990PF,93491010007028,201820109349100702,MATTHEW S ESSIEH AND FAMILY FOUNDATION,% MATTHEW ESSIEH PRES,8700 SW CREEKSIDE PLACE,BEAVERTON,OR,97008-7391,513978.0,800127.0,201712.0
1729,15785349,EFILE,931282998,201712,10/12/2018 8:27:56 AM,MATTHEW S ESSIEH AND FAMILY FOUNDATION,990PF,93491135018388,201831359349101838,MATTHEW S ESSIEH AND FAMILY FOUNDATION,% MATTHEW ESSIEH PRES,8700 SW CREEKSIDE PLACE,BEAVERTON,OR,97008-7391,513978.0,800127.0,201712.0
3205,15442057,EFILE,263718528,201712,6/19/2018 5:50:37 PM,DOROTHY V COLLIER FOUNDATION,990PF,93491131023158,201801319349102315,DOROTHY V COLLIER FOUNDATION,% TERRY SCROGGIN,824 PINE ST,KLAMATH FALLS,OR,97601-6039,508843.0,1289674.0,201712.0
637,15101288,EFILE,936024043,201612,1/9/2018 10:27:16 AM,WENTWORTH FOUNDATION,990PF,93491319049037,201733199349104903,WENTWORTH FOUNDATION,,26051 SW BOONES FERRY RD,WILSONVILLE,OR,97070-9250,506822.0,1310500.0,201712.0
5490,15878950,EFILE,931277040,201712,11/6/2018 8:35:15 PM,MARLENE K SAPINSLEY PRIVATE FOUNDATION,990PF,93491134017748,201841349349101774,MARLENE K SAPINSLEY PRIVATE FOUNDATION,,939 B ST,ASHLAND,OR,97520-2031,506365.0,731268.0,201712.0
3112,15458679,EFILE,931306727,201712,6/21/2018 6:41:50 PM,W GLEN BOYD CHARITABLE FOUNDATION,990PF,93491134037408,201801349349103740,W GLEN BOYD CHARITABLE FOUNDATION,% DIANA H DOKOS,25 NW 23RD PL STE 6 PMB 246,PORTLAND,OR,97210-5580,504829.0,1046842.0,201712.0
5579,15923245,EFILE,931243038,201712,11/19/2018 7:40:20 PM,STARSEED FOUNDATION,990PF,93491170004098,201841709349100409,STARSEED FOUNDATION A NONPROFIT PUBLIC BENEFIT CORPORATION,,PO BOX 1001,SANDY,OR,97055-1001,493652.0,7389341.0,201712.0
1051,15147410,EFILE,260703347,201612,1/25/2018 2:25:12 PM,JURRENS FAMILY FOUNDATION CO TOP KOHLBUSH AND HOEM LLP,990PF,93491313011507,201703139349101150,JURRENS FAMILY FOUNDATION,% TOP MURPHY & CO,1201 SW 12TH AVENUE,PORTLAND,OR,97205-2046,491051.0,1478646.0,201712.0
3316,15570515,EFILE,931253884,201712,8/7/2018 10:22:46 PM,BOYER FOUNDATION,990PF,93491118010018,201811189349101001,BOYER FOUNDATION,% WILLIAM H BOYER,21827 BOONES BOROUGH DR,BEND,OR,97701-8820,476850.0,1004239.0,201712.0
5675,15891478,EFILE,814624131,201612,11/8/2018 8:15:01 AM,JANET AND EARL SEEKINS FAMILY FOUNDATION,990PF,93491274003128,201822749349100312,JANET AND EARL SEEKINS FAMILY FOUNDATION,,824 NW COLUMBIA ST,BEND,OR,97703-2411,466386.0,448927.0,201712.0
5676,15984977,EFILE,814624131,201712,12/7/2018 4:50:13 PM,JANET AND EARL SEEKINS FAMILY FOUNDATION,990PF,93491282001058,201802829349100105,JANET AND EARL SEEKINS FAMILY FOUNDATION,,824 NW COLUMBIA ST,BEND,OR,97703-2411,466386.0,448927.0,201712.0
5153,15870345,EFILE,943187979,201712,11/5/2018 8:51:41 AM,RIECKMANN FAMILY FOUNDATION,990PF,93491257006208,201802579349100620,RIECKMANN FAMILY FOUNDATION,% WILLIAM H RIECKMANN,PO BOX 607,HILLSBORO,OR,97123-0607,447104.0,285632.0,201712.0
0,15108182,EFILE,931233618,201612,1/10/2018 10:17:18 AM,WILL M AND MARGARET DODGE MEMORIAL FOUNDATION,990PF,93491319022807,201703199349102280,WILL M & MARGARET DODGE MEMORIAL FOUNDATION,,PO BOX 820,ASHLAND,OR,97520-0820,442317.0,1072352.0,201712.0
5510,15783645,EFILE,205634407,201712,10/11/2018 10:57:13 PM,MARGUERITE FOUNDATION CO JEANNE BECKER,990PF,93491218000238,201832189349100023,MARGUERITE FOUNDATION,% JEANNE BECKER,PO BOX 280,LAKE OSWEGO,OR,97034-0280,437857.0,3011340.0,201712.0
5076,15807871,EFILE,930572469,201712,10/18/2018 10:26:08 AM,HITCHMAN FOUNDATION,990PF,93491135040218,201811359349104021,HITCHMAN FOUNDATION,,680 HAWTHORNE AVE SE STE 140,SALEM,OR,97301-0041,435339.0,2326827.0,201712.0
4625,15772262,EFILE,931241377,201712,10/9/2018 5:28:16 PM,BILL BLOCK FOUNDATION,990PF,93491190007538,201831909349100753,BILL BLOCK FOUNDATION,% ERNEST W BLOCK JR,1528 NE MARINE DR,PORTLAND,OR,97211-1532,434585.0,998929.0,201712.0
3536,15631683,EFILE,880485247,201712,8/29/2018 1:25:49 PM,RODGER AND KATE GRAEF FAMILY FOUNDATION,990PF,93491094006158,201800949349100615,RODGER A GRAEF FOUNDATION,% BRYAN A LOWE & ASSOCIATES,PO BOX 3168,PORTLAND,OR,97208-3168,419728.0,1814963.0,201712.0
6045,15959252,EFILE,943189006,201712,11/29/2018 6:41:11 PM,VC FUND,990PF,93491268004078,201822689349100407,VC FUND,% CARL CADONAU JR,4905 SW GRIFFITH DR STE 205,BEAVERTON,OR,97005-8724,414622.0,2232949.0,201712.0
5237,15891886,EFILE,930870309,201712,11/8/2018 8:50:37 AM,MENTOR GRAPHICS FOUNDATION,990PF,93491268007078,201822689349100707,MENTOR GRAPHICS FOUNDATION,,8005 SW BOECKMAN RD,WILSONVILLE,OR,97070-9733,408650.0,280696.0,201712.0
2668,15386327,EFILE,931301831,201712,6/8/2018 1:27:14 AM,DWYER CHARITABLE TRUST,990PF,93491134040828,201821349349104082,DWYER CHARITABLE TRUST 08-26-00,% CLAIRE MCDOUGALL DOHERTY,4804 NW BETHANY BLVD STE I-2 267,PORTLAND,OR,97229-9195,407937.0,1093495.0,201712.0
3846,15658617,EFILE,810831911,201712,9/6/2018 11:25:28 AM,MORRISON FAMILY CHARITABLE FOUNDATION,990PF,93491151005168,201811519349100516,MORRISON FAMILY CHARITABLE FOUNDATION,% HUGH MORRISON,2830 NE 47TH AVE,PORTLAND,OR,97213-1812,404889.0,345657.0,201712.0
4658,15742080,EFILE,463224756,201712,9/28/2018 2:45:46 PM,NW SELF STORAGE FOUNDATION CO TARA MORTENSON,990PF,93491134028238,201831349349102823,NW SELF STORAGE FOUNDATION,% TARA MORTENSON,14855 SE 82ND DR,CLACKAMAS,OR,97015-7624,400000.0,535658.0,201712.0
1198,15124079,EFILE,311639788,201708,1/16/2018 8:55:47 AM,RALPH B CHAPIN FAMILY FOUNDATION INC,990PF,93491326003067,201713269349100306,RALPH B CHAPIN FAMILY FOUNDATION IN,% ANDRIS K CHAPIN PRESIDENT,PO BOX 24,MARYLHURST,OR,97036-0024,394206.0,476280.0,201712.0
5020,15860940,EFILE,205591972,201712,11/1/2018 10:23:26 AM,SPECKMAN FAMILY FOUNDATION,990PF,93491247002118,201812479349100211,SPECKMAN FAMILY FOUNDATION,% CALVIN SPECKMAN,402 SHELLEY ST,SPRINGFIELD,OR,97477-1965,392122.0,3667120.0,201712.0
4605,15816297,EFILE,931330414,201712,10/22/2018 9:22:33 AM,HAYES FAMILY FOUNDATION,990PF,93491136003018,201811369349100301,HAYES FAMILY CHARITABLE FOUNDATION,% SANDRA L HAYES,8781 BOULDER RIDGE CT SE,SALEM,OR,97317-8830,390698.0,1129469.0,201712.0
2734,15348988,EFILE,931105853,201712,5/29/2018 8:58:18 AM,MAGINNIS CHARITABLE FOUNDATION,990PF,93491135024098,201841359349102409,MAGINNIS CHARITABLE FOUNDATION,% J MICHAEL MAGINNIS,3927 NW FALL CREEK PL,PORTLAND,OR,97229-0934,389755.0,357475.0,201712.0
3252,15543869,EFILE,931045076,201712,7/27/2018 9:17:58 AM,KARL KRAMER FOUNDATION,990PF,93491134045158,201801349349104515,KARL KRAMER FOUNDATION,,1403 SE HARNEY ST,PORTLAND,OR,97202-7129,384704.0,748626.0,201712.0
4275,15753239,EFILE,936021894,201712,10/2/2018 8:30:38 AM,COLLINS-MCDONALD TRUST FUND,990PF,93491134042938,201831349349104293,COLLIN-MCDONALD TRUST FUND,% JAMES C LYNCH TTEE,29100 SW TOWN CENTER LOOP W STE 300,WILSONVILLE,OR,97070-9315,384175.0,11289356.0,201712.0
1064,15134611,EFILE,201518829,201612,1/18/2018 11:11:56 AM,BARBARA ROASTINGEAR AND HENRY OLIVER III FAMILY FOUNDATION,990PF,93491310003957,201703109349100395,BARBARA ROASTINGEAR AND HENRY OLIVER III FAMILY FOUNDATION,% HENRY OLIVER III,2305-C ASHLAND ST 512,ASHLAND,OR,97520-1407,379564.0,1855063.0,201712.0
1065,15761751,EFILE,201518829,201712,10/3/2018 6:11:02 PM,BARBARA ROASTINGEAR AND HENRY OLIVER III FAMILY FOUNDATION,990PF,93491180002128,201821809349100212,BARBARA ROASTINGEAR AND HENRY OLIVER III FAMILY FOUNDATION,% HENRY OLIVER III,2305-C ASHLAND ST 512,ASHLAND,OR,97520-1407,379564.0,1855063.0,201712.0
5340,15789616,EFILE,262045721,201712,10/12/2018 10:32:53 PM,CARING HANDS WORLDWIDE,990PF,93491134036738,201831349349103673,CARING HANDS WORLDWIDE,% JERRY SLAUGHTER,PO BOX 459,LOWELL,OR,97452-0459,378629.0,2804053.0,201712.0
796,15122484,EFILE,770386558,201612,1/12/2018 11:55:12 PM,OREGON TRACK CLUB ELITE INC,990PF,93491319030007,201703199349103000,OREGON TRACK CLUB ELITE INC,,PO BOX 11141,EUGENE,OR,97440-3341,375001.0,95591.0,201712.0
5771,15792325,EFILE,931247098,201804,10/15/2018 11:02:40 AM,HOWARD B GIESY SCHOLARSHIP FOUNDATION INC,990PF,93491225004328,201822259349100432,HOWARD B GIESY SCHOLARSHIP FOUNDATION INC,,PO BOX 1008,CANBY,OR,97013-1008,367532.0,2059777.0,201804.0
3274,15652237,EFILE,571186466,201712,9/5/2018 7:23:32 AM,FJARLI FOUNDATION,990PF,93491130023198,201841309349102319,FJARLI FOUNDATION INC,% MERLIN FJARLI,670 MASON WAY,MEDFORD,OR,97501-1340,358659.0,1190789.0,201712.0
892,15117147,EFILE,931265230,201612,1/11/2018 8:26:38 PM,BAKER FAMILY FOUNDATION,990PF,93491319045087,201733199349104508,BAKER FAMILY FOUNDATION,% BRIDGET BAKER KINCAID,3500 CHAD DRIVE NO 550,EUGENE,OR,97408-7426,353828.0,757085.0,201712.0
336,15100928,EFILE,931291150,201708,1/9/2018 9:51:48 AM,LIVING WATER FOUNDATION,990PF,93491346002057,201703469349100205,LIVING WATER FOUNDATION,% K EVANS,1075 W HISTORIC COLUMBIA RIVER HWY,TROUTDALE,OR,97060-1348,350933.0,80553.0,201808.0
5424,15891496,EFILE,900109649,201804,11/8/2018 8:15:09 AM,WEITZMAN FAMILY FOUNDATION,990PF,93491274001098,201842749349100109,WEITZMAN FAMILY FOUNDATION DIMA 43DC0700,,19855 SW TOUCHMARK WAY UNIT 302,BEND,OR,97702-1967,339223.0,799403.0,201804.0
4367,15743245,EFILE,200524744,201712,9/28/2018 6:10:10 PM,FAVELL MUSEUM INC,990PF,93491199004098,201841999349100409,FAVELL MUSEUM INC,,125 W MAIN ST,KLAMATH FALLS,OR,97601-4287,338929.0,5547137.0,201712.0
1575,15197338,EFILE,936037058,201711,3/2/2018 5:54:08 AM,ADAMS FOUNDATION CO FARMINGTON LANDFILL INC,990PF,93491017004028,201820179349100402,ADAMS FOUNDATION,% FARMINGTON LANDFILL INC,17675 SW FARMINGTON RD PMB 470,ALOHA,OR,97007-3248,337199.0,677106.0,201811.0
6034,16011896,EFILE,813992944,201712,12/17/2018 5:12:25 PM,JKH FOUNDATION,990PF,93491310000348,201843109349100034,JKH FOUNDATION,% J KYLE HOUSE,PO BOX 181,ODELL,OR,97044-0181,328756.0,858782.0,201712.0
3239,15386288,EFILE,930790099,201712,6/8/2018 1:21:10 AM,BLANCHE FISCHER FOUNDATION,990PF,93491131018808,201801319349101880,BLANCHE FISCHER FOUNDATION,,4931 SW 76TH AVE 346,PORTLAND,OR,97225-1805,323996.0,1736823.0,201712.0
3019,15289635,EFILE,43793590,201705,5/4/2018 9:47:35 PM,BARR FAMILY FOUNDATION CO GLENN DUCKWORTH,990PF,93491103001288,201831039349100128,BARR FAMILY FOUNDATION,% STUART BARR,3455 W 1ST AVE,EUGENE,OR,97402-5449,317613.0,1212347.0,201705.0
4935,15719599,EFILE,931306217,201712,9/21/2018 10:38:55 PM,ECOWORKS FOUNDATION INC,990PF,93491135016928,201821359349101692,ECOWORKS FOUNDATION INC,,408 NW 12TH AVE APT 203,PORTLAND,OR,97209-2944,317521.0,1300883.0,201712.0
4529,15784008,EFILE,931191997,201806,10/12/2018 12:11:46 AM,SILVEY FAMILY FOUNDATION,990PF,93491218002188,201832189349100218,SILVEY FAMILY FOUNDATION,,24397 SW VALLEY VIEW RD,WEST LINN,OR,97068-9631,310586.0,897105.0,201806.0
3650,15632400,EFILE,431960713,201712,8/29/2018 3:09:51 PM,CROW FARM FOUNDATION,990PF,93491101007178,201821019349100717,CROW FARM FOUNDATION,% CATHERINE MANZ SMITH,85316 COYOTE CREEK RD,VENETA,OR,97487-9444,309173.0,1361892.0,201712.0
4285,15722010,EFILE,952560782,201712,9/24/2018 8:17:42 AM,ISELI FOUNDATION,990PF,93491190007148,201841909349100714,ISELI FOUNDATION,% ANDRE ISELY,14917 SE 142ND AVE,CLACKAMAS,OR,97015-7374,306653.0,2050469.0,201712.0
3935,15675593,EFILE,203839795,201712,9/11/2018 10:23:44 AM,CLARKLEWIS FAMILY FOUNDATION,990PF,93491130017568,201811309349101756,CLARK LEWIS FAMILY FOUNDATION,,300 SE SPOKANE STREET RM/STE 7,PORTLAND,OR,97202-6444,300000.0,46699.0,201712.0
568,15087175,EFILE,931273462,201612,1/5/2018 7:16:47 AM,EQUINOX FOUNDATION,990PF,93491318033007,201703189349103300,EQUINOX FOUNDATION,,23985 VAUGHN RD,VENETA,OR,97487-9435,296804.0,773552.0,201712.0
569,16000862,EFILE,931273462,201712,12/13/2018 6:43:19 PM,EQUINOX FOUNDATION,990PF,93491306004348,201843069349100434,EQUINOX FOUNDATION,,23985 VAUGHN RD,VENETA,OR,97487-9435,296804.0,773552.0,201712.0
3438,15652343,EFILE,936169792,201712,9/5/2018 7:37:14 AM,SWENSON RICHARD I TESTAMENTARY TRUST,990PF,93491128016548,201841289349101654,RICHARD I SWENSON TRUST,% WEST COAST TRUST,PO BOX 10,SALEM,OR,97308-0010,290454.0,604569.0,201712.0
1717,15156718,EFILE,943064791,201612,1/31/2018 7:09:28 AM,LEOTTA GORDON FOUNDATION,990PF,93491313013267,201713139349101326,LEOTTA GORDON FOUNDATION,,250 SW CAREY LN,PORTLAND,OR,97219-7973,288109.0,566977.0,201712.0
3547,15633051,EFILE,203348915,201712,8/29/2018 6:24:42 PM,STAN AND MADELLE ROSENFELD FAMILY FOUNDATION,990PF,93491130018288,201831309349101828,STAN AND MADELLE ROSENFELD FAMILY FOUNDATION,% STANLEY N ROSENFELD,2601 NW WESTOVER RD,PORTLAND,OR,97210-3130,285461.0,415734.0,201712.0
6104,15938828,EFILE,464337405,201712,11/23/2018 6:31:53 PM,PHILLIPS FAMILY FOUNDATION,990PF,93491250006078,201822509349100607,PHILLIPS FAMILY FOUNDATION,% H FRANK PHILLIPS III,6140 SW MACADAM AVE,PORTLAND,OR,97239-3648,283613.0,711060.0,201712.0
1386,15147850,EFILE,954705413,201612,1/25/2018 7:32:55 PM,TAUBERT MEMORIAL FOUNDATION,990PF,93491318029297,201743189349102929,TAUBERT MEMORIAL FOUNDATION,% R ROSS,PO BOX 700,COTTAGE GROVE,OR,97424-0030,281536.0,3555742.0,201712.0
3853,15660543,EFILE,931156903,201712,9/6/2018 5:35:09 PM,JOHN AND LINDA SHELK FOUNDATION INC,990PF,93491127014718,201811279349101471,JOHN & LINDA SHELK FOUNDATION INC,,PO BOX 2058,PRINEVILLE,OR,97754-0198,276268.0,1283524.0,201712.0
3315,15631887,EFILE,916458791,201712,8/29/2018 2:01:10 PM,NEWBURN FAMILY FOUNDATION,990PF,93491092005588,201830929349100558,NEWBURN SUPPORTING ORGANIZATION,% ROBERT L NEWBURN,2295 COBURG RD STE 302,EUGENE,OR,97401-7482,274294.0,726292.0,201712.0
2301,15227690,EFILE,930974745,201703,3/21/2018 5:49:17 AM,CAMP 18 LOGGING MUSEUM INC,990PF,93491022004038,201830229349100403,CAMP 18 LOGGING MUSEUM INC,% BECKER CAPITAL,PO BOX 615,CLATSKANIE,OR,97016-0615,271774.0,1186160.0,201803.0
3269,15640186,EFILE,270756406,201712,8/30/2018 6:02:02 PM,COON FAMILY FOUNDATION,990PF,93491088010648,201840889349101064,COON FAMILY FOUNDATION,% CHERYL COON,2939 NW 53RD DR,PORTLAND,OR,97210-1067,268499.0,351012.0,201712.0
4874,15753764,EFILE,271241201,201712,10/2/2018 9:19:43 AM,HIBLER FRANKE FOUNDATION,990PF,93491134042568,201811349349104256,HIBLER FRANKE FOUNDATION,% HIBLER FRANKE FOUNDATION,282 NW MACLEAY BLVD,PORTLAND,OR,97210-3374,265487.0,2806097.0,201712.0
6047,15967991,EFILE,455233697,201712,12/3/2018 2:26:19 PM,PAM AND MARK DONEGAN FOUNDATION CO US BANK ATTN TED AUSTIN,990PF,93491310002308,201803109349100230,PAM AND MARK DONEGAN FOUNDATION,% US BANK TED AUSTIN,111 SW 5TH AVE STE 600,PORTLAND,OR,97204-3611,258403.0,1052185.0,201712.0
147,15093614,EFILE,680432314,201612,1/8/2018 8:31:23 AM,KETELS FAMILY CHARITABLE FOUNDATION,990PF,93491317012687,201733179349101268,KETELS FAMILY CHARITABLE FOUNDATION,% DON CRAIG,4312 E BURNSIDE ST,PORTLAND,OR,97215-1034,256679.0,898600.0,201712.0
