year,ein,object_id,taxpayer_name,diversion_ind
2017,936026088,201841349349309279,,0
2017,930423965,201820449349301822,ARC OF LANE COUNTY,false
2017,930423965,201820449349301822,,false
2017,471709705,201833059349301203,OPEN CONNECTIVITY FOUNDATION INC,0
2017,471709705,201833059349301203,,0
2017,930509906,201713149349302341,COLUMBIA RIVER MARITIME MUSEUM,0
2017,930509906,201713149349302341,,0
2017,451458218,201800459349301755,SYMMETRY CARE INC,false
2017,451458218,201800459349301755,,false
2017,203685723,201820959349300037,VERDE INC,false
2017,203685723,201820959349300037,,false
2017,237061622,201723459349300542,MT HOOD COMMUNITY COLLEGE DISTRICT FOUNDATION INC,0
2017,237061622,201723459349300542,,0
2017,930784998,201723329349300327,BENTON COUNTY HISTORICAL SOCIETY,0
2017,930784998,201723329349300327,,0
2017,930633354,201830719349301253,CONFEDERATION OF OREGON SCHOOL ADMINISTRATORS,0
2017,930633354,201830719349301253,,0
2017,930444844,201822279349303452,OREGON HEALTH CARE ASSOCIATION,false
2017,930444844,201822279349303452,,false
2017,030473181,201743349349300789,ADELANTE MUJERES,false
2017,030473181,201743349349300789,,false
2017,237252406,201713189349306606,GOOD SAMARITAN HOSPITAL FOUNDATION CORVALLIS,0
2017,237252406,201713189349306606,,0
2017,930386883,201810669349300746,OREGON SCHOOL ACTIVITIES ASSOCIATION,false
2017,930386883,201810669349300746,,false
2017,930196227,201832409349301313,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 280,0
2017,930196227,201832409349301313,,0
2017,943076293,201733179349302123,ST CHARLES FOUNDATION INC,false
2017,943076293,201733179349302123,,false
2017,237121915,201743199349307994,SNOWCAP COMMUNITY CHARITIES,false
2017,237121915,201743199349307994,,false
2017,916056203,201830649349301263,PACIFIC NW IRONWORKERS AND EMPLOYERS APPRENTICESHIP AND TRAINING TRUST,0
2017,916056203,201830649349301263,,0
2017,931249298,201801239349301960,LOWER COLUMBIA ESTUARY PARTNERSHIP,false
2017,931249298,201801239349301960,,false
2017,930977842,201742839349301809,COMMUNITY AND SHELTER ASSISTANCE CORP,0
2017,930977842,201742839349301809,,0
2017,943038729,201703359349300135,REACH INC,0
2017,943038729,201703359349300135,,0
2017,201056268,201713199349310221,COLUMBIA RIVER COMMUNITY HEALTH SERVICES,0
2017,201056268,201713199349310221,,0
2017,930736825,201811319349300841,INDEPENDENT ENVIRONMENTS INC,false
2017,930736825,201811319349300841,,false
2017,311575264,201830269349300718,SE WORKS INC,false
2017,311575264,201830269349300718,,false
2017,930777701,201811359349311676,ROGUE COMMUNITY COLLEGE FOUNDATION,0
2017,930777701,201811359349311676,,0
2017,930790539,201840579349300009,WESTSIDE CHRISTIAN HIGH SCHOOL,0
2017,930790539,201840579349300009,,0
2017,930784586,201841069349300524,211INFO,0
2017,930784586,201841069349300524,,0
2017,931090285,201743199349317314,MT ASHLAND ASSOCIATION,false
2017,931090285,201743199349317314,,false
2017,260423551,201811929349301026,OSLC DEVELOPMENTS INC,false
2017,260423551,201811929349301026,,false
2017,930114390,201840189349301254,ARLINGTON CLUB,0
2017,930114390,201840189349301254,,0
2017,930752969,201813139349301966,SPECIAL OLYMPICS OREGON INC,false
2017,930752969,201813139349301966,,false
2017,930831082,201832279349302538,SOCIETY OF ST VINCENT DE PAUL ROGUE VALLEY COUNCIL,false
2017,930831082,201832279349302538,,false
2017,272865454,201841349349304719,GOOSE LAKE MEDICAL SERVICES INC,0
2017,272865454,201841349349304719,,0
2017,931246270,201820609349301162,WORKFORCE INVESTMENT COUNCIL OF CLACKAMAS COUNTY,false
2017,931246270,201820609349301162,,false
2017,264029321,201723249349300312,METRO EAST WEB ACADEMY PUBLIC CHARTER SCHOOL,false
2017,264029321,201723249349300312,,false
2017,930681311,201822829349300042,DOGS FOR THE DEAF INC DBA DOGS FOR BETTER LIVES,0
2017,930681311,201822829349300042,,0
2017,930886373,201841309349303764,LANE WORKFORCE PARTNERSHIP,false
2017,930886373,201841309349303764,,false
2017,412086942,201840189349300409,CASCADES ACADEMY OF CENTRAL OREGON,0
2017,412086942,201840189349300409,,0
2017,931192100,201733259349300933,ASIAN HEALTH AND SERVICE CENTER INC,0
2017,931192100,201733259349300933,,0
2017,930865678,201723209349300912,TRAVEL SALEM,false
2017,930865678,201723209349300912,,false
2017,930577975,201831249349300708,WILLAMETTE HUMANE SOCIETY,false
2017,930577975,201831249349300708,,false
2017,421606106,201811429349300146,FOUNDATIONS FOR A BETTER OREGON,0
2017,421606106,201811429349300146,,0
2017,931208532,201810739349300246,OSLC COMMUNITY PROGRAMS DBA OREGON COMMUNITY PROGRAMS,false
2017,931208532,201810739349300246,,false
2017,930850926,201810259349301206,WASHINGTON COUNTY VISITORS ASSOCIATION,0
2017,930850926,201810259349301206,,0
2017,205085400,201821349349309322,WESTERN ANTIQUE AEROPLANE AND AUTOMOBILE MUSEUM,false
2017,205085400,201821349349309322,,false
2017,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,0
2017,911861964,201743069349301574,,0
2017,930571124,201821179349300607,EASTCO DIVERSIFIED SERVICES INC,false
2017,930571124,201821179349300607,,false
2017,930386850,201801359349306695,MITTLEMAN JEWISH COMMUNITY CENTER,false
2017,930386850,201801359349306695,,false
2017,562563880,201703119349301480,FRIENDS OF THE COLUMBIA GORGE LAND TRUST,false
2017,562563880,201703119349301480,,false
2017,930722603,201800339349301135,OLD MILL CENTER FOR CHILDREN AND FAMILIES INC,false
2017,930722603,201800339349301135,,false
2017,931241440,201743489349301264,NATIONAL INSTITUTE FOR DIRECT INSTRUCTIO INSTRUCTION,0
2017,931241440,201743489349301264,,0
2017,931094933,201703179349308025,COLUMBIA CHRISTIAN SCHOOLS,0
2017,931094933,201703179349308025,,0
2017,930895133,201811359349307751,CLACKAMAS INDIGENT DEFENSE CORP,false
2017,930895133,201811359349307751,,false
2017,930639118,201841349349304454,QUADRIPLEGICS UNITED AGAINST DEPENDENCY INC,false
2017,930639118,201841349349304454,,false
2017,936018523,201830739349300538,SALEM FOUNDATION,false
2017,936018523,201830739349300538,,false
2017,930831467,201801359349312915,SALEM SCHOOLS FOUNDATION DBA SALEM KEIZER EDUCATION FOUNDATION,0
2017,930831467,201801359349312915,,0
2017,931329382,201723179349302602,KLAMATH AND LAKE COMMUNITY ACTION SERVICES,0
2017,931329382,201723179349302602,,0
2017,930391643,201810719349300516,WEST HILLS CHRISTIAN SCHOOL,0
2017,930391643,201810719349300516,,0
2017,912072298,201840229349300914,NON-PROFIT TECHNOLOGY ENTERPRISE NETWORK,false
2017,912072298,201840229349300914,,false
2017,473187533,201830379349301258,EAST CASCADES WORKFORCE INVESTMENT BOARD,false
2017,473187533,201830379349301258,,false
2017,201260228,201821349349304422,FIRST GROWTH CHILDREN AND FAMILY CHARITIES INC,0
2017,201260228,201821349349304422,,0
2017,930841022,201723199349316527,NORTHWEST FAMILY SERVICES,0
2017,930841022,201723199349316527,,0
2017,943143232,201831349349310483,ROGUE WORKFORCE PARTNERSHIP,false
2017,943143232,201831349349310483,,false
2017,930684495,201841109349300519,PUBLIC DEFENDER SERVICES OF LANE COUNTY INC,false
2017,930684495,201841109349300519,,false
2017,930599922,201802479349300840,BENEVOLENT AND PROTECTIVE ORDER OF THE ELKS LODGE NO 2472,false
2017,930599922,201802479349300840,,false
2017,930462679,201723209349301147,OREGON SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS,0
2017,930462679,201723209349301147,,0
2017,510173092,201743149349304024,FOUR WAY COMMUNITY FOUNDATION,0
2017,510173092,201743149349304024,,0
2017,931171184,201841239349301309,ARCHBISHOP FRANCIS N BLANCHET SCHOOL,false
2017,931171184,201841239349301309,,false
2017,931191794,201743179349308724,RINEHART CLINIC,false
2017,931191794,201743179349308724,,false
2017,454484855,201812229349300116,SOCIETY OF ST VINCENT DE PAUL OF LANE COUNTY,false
2017,454484855,201812229349300116,,false
2017,930851281,201743189349312504,KLAMATH DEFENDER SERVICES INC,false
2017,930851281,201743189349312504,,false
2017,930821381,201841319349303039,LINUS OAKES INC,false
2017,930821381,201841319349303039,,false
2017,930803139,201811319349305016,AMERICAN FEDERATION OF TEACHERS OREGON FEDERATION 5017,false
2017,930803139,201811319349305016,,false
2017,930196197,201820819349300342,INTERNATIONAL ASSOCIATION OF BRIDGE AND ORNAMENTAL IRON WORKERS LOCAL NO 29,0
2017,930196197,201820819349300342,,0
2017,931309129,201812539349300981,PORTLAND POLICE ASSOCIATION BENEFIT TRUST,false
2017,931309129,201812539349300981,,false
2017,931150042,201830099349300613,OREGON HUMAN DEVELOPMENT CORPORATION,0
2017,931150042,201830099349300613,,0
2017,930828781,201821349349309347,ARTISTS REPERTORY THEATRE,false
2017,930828781,201821349349309347,,false
2017,261652936,201840649349300239,OREGON BUILT ENVIRONMENT AND SUSTAINABLE TECHNOLOGIES CENTER INC,false
2017,261652936,201840649349300239,,false
2017,930995453,201822419349300822,FANCONI ANEMIA RESEARCH FUND INC,false
2017,930995453,201822419349300822,,false
2017,930975605,201801389349300125,NORTHWEST NUTRITION SERVICE,false
2017,930975605,201801389349300125,,false
2017,931127133,201833069349301698,MARION COUNTY ASSOCIATION OF DEFENDERS,false
2017,931127133,201833069349301698,,false
2017,930724691,201713129349302506,SOUTHERN OREGON LAND CONSERVANCY INC,false
2017,930724691,201713129349302506,,false
2017,930724422,201822239349300302,ASTORIA HIGH SCHOOL SCHOLARSHIPS INC,0
2017,930724422,201822239349300302,,0
2017,930797531,201830519349300538,WALDORF ASSOCIATION OF PORTLAND INC,0
2017,930797531,201830519349300538,,0
2017,930840810,201830329349301008,TUALITY PROPERTY MANAGEMENT,0
2017,930840810,201830329349301008,,0
2017,943455260,201723499349300707,BANDON COMMUNITY HEALTH CENTER,false
2017,943455260,201723499349300707,,false
2017,931038306,201722869349301652,BOYS AND GIRLS CLUB OF SALEM MARION AND POLK COUNTIES FOUNDATION,0
2017,931038306,201722869349301652,,0
2017,204626312,201743179349305844,OREGON AND SOUTHERN IDAHO LABORERS - EMPLOYERS TRAINING TRUST FUND,0
2017,204626312,201743179349305844,,0
2017,936027729,201822019349300517,VALLEY CREDIT UNION,false
2017,936027729,201822019349300517,,false
2017,930333036,201822539349300042,PORTLAND ROSE FESTIVAL FOUNDATION,0
2017,930333036,201822539349300042,,0
2017,936034757,201831569349300308,WORLD FORESTRY CENTER,false
2017,936034757,201831569349300308,,false
2017,936022916,201812019349300616,BENTON COMMUNITY FOUNDATION,0
2017,936022916,201812019349300616,,0
2017,930833241,201840529349300809,DOUGY CENTER INC,0
2017,930833241,201840529349300809,,0
2017,930775757,201841349349310294,RAINBOW ADULT LIVING FACILITIES INC,false
2017,930775757,201841349349310294,,false
2017,930501838,201822089349300627,WILLAMETTE LUTHERAN HOMES INC,false
2017,930501838,201822089349300627,,false
2017,930563617,201821359349312377,OPPORTUNITY CONNECTIONS INC,false
2017,930563617,201821359349312377,,false
2017,930386984,201841349349303244,YWCA OF GREATER PORTLAND,0
2017,930386984,201841349349303244,,0
2017,204223437,201820589349301027,SCHOOLHOUSE SUPPLIES INC,0
2017,204223437,201820589349301027,,0
2017,930115830,201801909349300630,ASTORIA GOLF AND COUNTRY CLUB,false
2017,930115830,201801909349300630,,false
2017,931102228,201821169349300327,METRO MULTIFAMILY HOUSING ASSOCIATION,0
2017,931102228,201821169349300327,,0
2017,931137236,201811349349310616,PATHFINDERS OF OREGON,false
2017,931137236,201811349349310616,,false
2017,931236936,201810259349300861,LIBERTY HOUSE,0
2017,931236936,201810259349300861,,0
2017,930671722,201840299349300344,RIVERSIDE TRAINING CENTERS INC,false
2017,930671722,201840299349300344,,false
2017,930111775,201831319349302433,AMALGAMATED TRANSIT UNION 757,false
2017,930111775,201831319349302433,,false
2017,930800692,201713349349300111,DIRECTION SERVICE INC,false
2017,930800692,201713349349300111,,false
2017,930963546,201801359349305000,HIV ALLIANCE,false
2017,930963546,201801359349305000,,false
2017,936041618,201802559349301185,OREGON SHAKESPEARE FESTIVAL ENDOWMENT FUND,0
2017,936041618,201802559349301185,,0
2017,930143500,201823099349301842,COLTON TELEPHONE COMPANY,0
2017,930143500,201823099349301842,,0
2017,205866897,201723259349300022,ALLIANCE CHARTER ACADEMY,false
2017,205866897,201723259349300022,,false
2017,680401509,201810099349300046,NEW BUILDINGS INSTITUTE,0
2017,680401509,201810099349300046,,0
2017,930951531,201820619349300912,NATIONAL INDIAN CHILD WELFARE ASSOCIATION INC,false
2017,930951531,201820619349300912,,false
2017,710874661,201743189349306959,BEND VISITOR AND CONVENTION BUREAU DBA VISIT BEND,0
2017,710874661,201743189349306959,,0
2017,930943494,201713189349306236,FRIENDS OF CANBY ADULT CENTER INC,false
2017,930943494,201713189349306236,,false
2017,930924815,201820549349300112,UP AND OUT INC,0
2017,930924815,201820549349300112,,0
2017,453463744,201822919349301397,NORTHWEST OUTWARD BOUND SCHOOL,0
2017,453463744,201822919349301397,,0
2017,930256538,201811319349304471,USAGENCIES CREDIT UNION,0
2017,930256538,201811319349304471,,0
2017,930476873,201830459349300848,HOLT INTERNATIONAL FOUNDATION OF CHINA,0
2017,930476873,201830459349300848,,0
2017,202381913,201840319349300729,PARK ACADEMY,false
2017,202381913,201840319349300729,,false
2017,930860753,201802229349300330,BIENESTAR,false
2017,930860753,201802229349300330,,false
2017,205491659,201810269349300231,LEWIS AND CLARK MONTESSORI PUBLIC CHARTER SCHOOL,false
2017,205491659,201810269349300231,,false
2017,931305252,201841359349313574,VISITOR DEVELOPMENT FUND INC,0
2017,931305252,201841359349313574,,0
2017,820561169,201842169349300004,KHRONOS STANDARDS GROUP INC,false
2017,820561169,201842169349300004,,false
2017,930470826,201703179349308255,ASSOCIATED OREGON INDUSTRIES INC,0
2017,930470826,201703179349308255,,0
2017,943113708,201820169349301422,SERENITY LANE HEALTH SERVICES,0
2017,943113708,201820169349301422,,0
2017,930887838,201810389349300346,OREGON STATE COUNCIL OF SERVICE EMPLOYEE,0
2017,930887838,201810389349300346,,0
2017,931010269,201822829349301227,WESTERN ENVIRONMENTAL LAW CENTER,false
2017,931010269,201822829349301227,,false
2017,930804475,201713129349303701,KLAMATH HOSPICE INC,0
2017,930804475,201713129349303701,,0
2017,364642494,201821699349301007,VICTORY ACADEMY INC,false
2017,364642494,201821699349301007,,false
2017,931154088,201810339349301076,PEOPLE INVOLVED IN EDUCATION INC DBA SAND RIDGE ACADEMY,false
2017,931154088,201810339349301076,,false
2017,931055994,201743069349301444,FARMWORKER HOUSING DEVELOPMENT CORPORATION,false
2017,931055994,201743069349301444,,false
2017,930395593,201841719349300129,YOUNG MENS CHRISTIAN ASSOCIATION OF DOUGLAS COUNTY,false
2017,930395593,201841719349300129,,false
2017,930578714,201840369349300034,OREGON ENVIRONMENTAL COUNCIL,false
2017,930578714,201840369349300034,,false
2017,931012211,201831359349313718,POLK CDC,false
2017,931012211,201831359349313718,,false
2017,930986632,201802699349301050,OUR HOUSE OF PORTLAND INC,false
2017,930986632,201802699349301050,,false
2017,930611912,201703319349300795,8035 AFT-OREGON AFT AFL-CIO,false
2017,930611912,201703319349300795,,false
2017,930900864,201703049349302155,YOUTH RIGHTS AND JUSTICE,0
2017,930900864,201703049349302155,,0
2017,930639815,201811359349307886,SPONSORS INC,false
2017,930639815,201811359349307886,,false
2017,930900119,201841359349313474,CLACKAMAS WOMENS SERVICES,false
2017,930900119,201841359349313474,,false
2017,931029151,201821349349306082,OREGON CHILDRENS THEATRE COMPANY,0
2017,931029151,201821349349306082,,0
2017,204641665,201831659349301243,URBAN GLEANERS,0
2017,204641665,201831659349301243,,0
2017,930196219,201841589349300124,GENERAL TEAMSTERS AUTO TRUCK DRIVERS AND HELPERS LOCAL UNION NO 162,false
2017,930196219,201841589349300124,,false
2017,930567341,201842569349300919,BIBLE MENNONITE FELLOWSHIP DBA ROCK OF AGES MENNONITE HOME,false
2017,930567341,201842569349300919,,false
2017,930685729,201733189349312018,SOUTH COAST BUSINESS EMPLOYMENT CORPORATION,false
2017,930685729,201733189349312018,,false
2017,930691238,201832479349301423,ASHLAND COMMUNITY HOSPITAL FOUNDATION,0
2017,930691238,201832479349301423,,0
2017,264061084,201800299349300110,COMMUNITY IN ACTION,false
2017,264061084,201800299349300110,,false
2017,930391645,201822219349301212,YOUNG MENS CHRISTIAN ASSOCIATION OF MEDFORD OREGON DBA RV FAMILY YMCA,false
2017,930391645,201822219349301212,,false
2017,930772836,201841359349305309,CENTRAL CHRISTIAN SCHOOL,false
2017,930772836,201841359349305309,,false
2017,952247299,201821639349300822,REFRIGERATING ENGINEERS AND TECHNICIANS ASSOCIATION,false
2017,952247299,201821639349300822,,false
2017,930238010,201820549349300312,NORTHWEST FOOD PROCESSORS ASSOCIATION,0
2017,930238010,201820549349300312,,0
2017,931178397,201733549349300548,GERMAN-AMERICAN SCHOOL OF PORTLAND DBA GERMAN INTERNATIONAL SCHOOL,0
2017,931178397,201733549349300548,,0
2017,930751310,201810959349300631,EUGENESPRINGFIELD CONVENTION AND VISITORS BUREAU INC,false
2017,930751310,201810959349300631,,false
2017,930635871,201800369349301410,NORTHWEST PILOT PROJECT,0
2017,930635871,201800369349301410,,0
2017,931074861,201811179349301316,FILM ACTION OREGON DBA HOLLYWOOD THEATRE,false
2017,931074861,201811179349301316,,false
2017,930522130,201831319349304928,YOUTH PROGRESS ASSOCIATION,false
2017,930522130,201831319349304928,,false
2017,931280907,201820199349300227,RESOURCE CONNECTIONS OF OREGON,false
2017,931280907,201820199349300227,,false
2017,930391555,201723109349302552,OREGON TRAIL COUNCIL INCBSA,false
2017,930391555,201723109349302552,,false
2017,812116665,201831669349301323,A GREENER WORLD,false
2017,812116665,201831669349301323,,false
2017,930517401,201841359349303994,CORNERSTONE ASSOCIATES INC,false
2017,930517401,201841359349303994,,false
2017,930479079,201811729349300746,MID WILLAMETTE FAMILY YMCA,0
2017,930479079,201811729349300746,,0
2017,930882138,201813119349301476,NORTHWEST OSTEOPATHIC MEDICAL FOUNDATION,false
2017,930882138,201813119349301476,,false
2017,931057296,201743189349312494,CORVALLIS NEIGHBORHOOD HOUSING SERVICES INC,false
2017,931057296,201743189349312494,,false
2017,201241534,201830869349300788,FRIENDS OF THE CHILDREN - PORTLAND FOUNDATION,0
2017,201241534,201830869349300788,,0
2017,810905254,201703189349300910,PACIFIC HEALTH ASSOCIATES,0
2017,810905254,201703189349300910,,0
2017,931159383,201831979349301033,OAK TREE FOUNDATION INC,false
2017,931159383,201831979349301033,,false
2017,930691187,201810619349301036,MCKENZIE RIVER GATHERING FOUNDATION,false
2017,930691187,201810619349301036,,false
2017,510188664,201810099349300131,BRADLEY ANGLE,0
2017,510188664,201810099349300131,,0
2017,931315508,201721679349301022,NORTHWEST CHILDRENS OUTREACH,false
2017,931315508,201721679349301022,,false
2017,943089073,201842209349301424,ARBOR SCHOOL OF ARTS AND SCIENCES,false
2017,943089073,201842209349301424,,false
2017,930765746,201830109349300638,EUGENE BALLET COMPANY,false
2017,930765746,201830109349300638,,false
2017,930712890,201823199349318057,ALBANY GENERAL HOSPITAL FOUNDATION,0
2017,930712890,201823199349318057,,0
2017,931314469,201840469349301284,RANDALL CHILDRENS HOSPITAL FOUNDATION,false
2017,931314469,201840469349301284,,false
2017,721604232,201733249349300318,PORTLAND VILLAGE SCHOOL,0
2017,721604232,201733249349300318,,0
2017,930243383,201842289349301209,OREGON DENTAL ASSOCIATION,0
2017,930243383,201842289349301209,,0
2017,460491274,201723319349300512,WILLAMETTE LEADERSHIP ACADEMY,false
2017,460491274,201723319349300512,,false
2017,540505932,201803029349301770,NATIONAL FLORENCE CRITTENTON MISSION,0
2017,540505932,201803029349301770,,0
2017,264822611,201840389349300344,KNOVA LEARNING OREGON KNOVA REYNOLDS PUBLIC CHARTER SCHOOL,false
2017,264822611,201840389349300344,,false
2017,237052989,201831349349309958,TREASURE VALLEY COMMUNITY COLLEGE FOUNDATION,0
2017,237052989,201831349349309958,,0
2017,930594506,201713199349318081,BOB BELLONI RANCH INC,false
2017,930594506,201713199349318081,,false
2017,931200323,201713499349300966,SEVEN PEAKS SCHOOL,false
2017,931200323,201713499349300966,,false
2017,930256275,201733179349304058,DISABLED AMERICAN VETERANS PORTLAND OREGON CHAPTER NO 1,false
2017,930256275,201733179349304058,,false
2017,930584248,201831359349311638,WESTSIDE COMMUNITY FOCUS,0
2017,930584248,201831359349311638,,0
2017,930877986,201830389349301303,OREGON PRIMARY CARE ASSOCIATION,false
2017,930877986,201830389349301303,,false
2017,814219378,201821359349307447,HOUSING NORTHWEST CORVALLIS INC,0
2017,814219378,201821359349307447,,0
2017,931078543,201832849349301858,METROPOLITAN AFFORDABLE HSG CORP,false
2017,931078543,201832849349301858,,false
2017,930196211,201723199349313807,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 659,false
2017,930196211,201723199349313807,,false
2017,931163555,201801359349313905,ABC HOUSE INC,false
2017,931163555,201801359349313905,,false
2017,931310936,201841359349309024,TRILLIUM CHARTER SCHOOL,0
2017,931310936,201841359349309024,,0
2017,930151383,201811289349301591,DAIRY BAKERY AND FOOD PROCESSORS INDUST TECH AND AUTOMOTIVE LOCAL UNION NO 305,false
2017,930151383,201811289349301591,,false
2017,930999999,201811159349300231,FRIENDS OF TREES,false
2017,930999999,201811159349300231,,false
2017,931095351,201811229349301781,CAMPBELL INSTITUTE,0
2017,931095351,201811229349301781,,0
2017,930147675,201843039349301064,CORVALLIS COUNTRY CLUB,false
2017,930147675,201843039349301064,,false
2017,931114601,201723529349300862,OREGON FAMILY SUPPORT NETWORK,0
2017,931114601,201723529349300862,,0
2017,205439223,201703109349302265,COLUMBIAGRID,false
2017,205439223,201703109349302265,,false
2017,930336168,201821459349300022,OREGON-COLUMBIA CHAPTER NECA,false
2017,930336168,201821459349300022,,false
2017,911827440,201841279349301924,SELF-DETERMINATION RESOURCES INC,0
2017,911827440,201841279349301924,,0
2017,611686699,201831319349304933,INSIGHT SCHOOL OF OREGON PAINTED HILLS PAINTED HILLS,false
2017,611686699,201831319349304933,,false
2017,943113836,201830689349301048,GREENBELT LAND TRUST,0
2017,943113836,201830689349301048,,0
2017,930751998,201743199349311339,OREGON COUNTRY FAIR,false
2017,930751998,201743199349311339,,false
2017,931292445,201811319349305151,SUNSTONE MONTESSORI SCHOOL INC,false
2017,931292445,201811319349305151,,false
2017,270771245,201841349349310064,ACADEMY OF ARTS AND ACADEMICS,false
2017,270771245,201841349349310064,,false
2017,753027143,201703119349303150,CHILDRENS CENTER,false
2017,753027143,201703119349303150,,false
2017,412065177,201743189349309194,WORLD PULSE VOICES,false
2017,412065177,201743189349309194,,false
2017,930429383,201831349349310118,CANYONVILLE CHRISTIAN ACADEMY,0
2017,930429383,201831349349310118,,0
2017,930576289,201703179349307565,PITTOCK MANSION SOCIETY,false
2017,930576289,201703179349307565,,false
2017,911794627,201822299349300522,WALLOWA RESOURCES INC,0
2017,911794627,201822299349300522,,0
2017,931152222,201713119349302266,SUSTAINABLE NORTHWEST,false
2017,931152222,201713119349302266,,false
2017,931310582,201802489349300225,OREGON COMMUNITY WAREHOUSE INC,false
2017,931310582,201802489349300225,,false
2017,331027254,201821519349300032,BRIDGEWAY HOUSE,false
2017,331027254,201821519349300032,,false
2017,931010260,201743479349300704,CLATSOP COMMUNITY ACTION,false
2017,931010260,201743479349300704,,false
2017,202630181,201713199349303811,OREGON NANOSCIENCE AND MICROTECHNOLOGIES INSTITUTE,0
2017,202630181,201713199349303811,,0
2017,930616957,201723009349300737,HUMANE SOCIETY OF CENTRAL OREGON,false
2017,930616957,201723009349300737,,false
2017,931296840,201842289349301369,PORTLAND CLASSICAL CHINESE GARDEN DBA LAN SU CHINESE GARDEN,false
2017,931296840,201842289349301369,,false
2017,931321004,201811319349303636,INCLUSION INC,0
2017,931321004,201811319349303636,,0
2017,931315010,201830539349300223,MERCY ENTERPRISE CORPORATION,0
2017,931315010,201830539349300223,,0
2017,452995516,201830199349301118,HOPE CHINESE CHARTER SCHOOL,false
2017,452995516,201830199349301118,,false
2017,930739188,201801359349314150,NEIGHBORHOOD ECONOMIC DEVELOP CORP,false
2017,930739188,201801359349314150,,false
2017,930374385,201821349349303787,AMERICAN LEGION SANTIAM POST 51,false
2017,930374385,201821349349303787,,false
2017,931297104,201831149349301153,ALBERTINA KERR CENTERS FOUNDATION,0
2017,931297104,201831149349301153,,0
2017,930399048,201723109349302197,UNITED METHODIST RETIREMENT CENTER,false
2017,930399048,201723109349302197,,false
2017,930514708,201810599349301506,OREGON RESTAURANT AND LODGING ASSOCIATION,false
2017,930514708,201810599349301506,,false
2017,930549823,201811389349300431,UMPQUA BASIN WATER ASSOCIATION INC,false
2017,930549823,201811389349300431,,false
2017,931299878,201733189349311408,CREATIVE SUPPORTS INC,false
2017,931299878,201733189349311408,,false
2017,930556298,201841359349314114,EUGENE SYMPHONY ASSOCIATION INC EUGENE SYMPHONY,false
2017,930556298,201841359349314114,,false
2017,943112571,201831359349312013,CHRISTIAN COMMUNITY PLACEMENT CENTER,0
2017,943112571,201831359349312013,,0
2017,930801581,201800409349300515,PORTLAND COMMUNITY MEDIA,0
2017,930801581,201800409349300515,,0
2017,930637017,201810089349300916,CENTRAL OREGON VISITORS ASSOCIATION,false
2017,930637017,201810089349300916,,false
2017,200773189,201832769349301423,CAT ADOPTION TEAM,0
2017,200773189,201832769349301423,,0
2017,930818449,201840259349301409,EAST LINN CHRISTIAN ACADEMY,false
2017,930818449,201840259349301409,,false
2017,930163340,201802019349300540,EUGENE COUNTRY CLUB,false
2017,930163340,201802019349300540,,false
2017,930208571,201841319349303514,LAKE OSWEGO CORPORATION,0
2017,930208571,201841319349303514,,0
2017,930503723,201841359349313534,EASTERN OREGON ALCOHOLISM FOUNDATION INC,false
2017,930503723,201841359349313534,,false
2017,936053828,201812399349300811,SHEET METAL TRAINING FUND,0
2017,936053828,201812399349300811,,0
2017,930620260,201811359349312346,SOUTH COAST HORIZONS,false
2017,930620260,201811359349312346,,false
2017,936031009,201803169349305255,BLANCHET HOUSE OF HOSPITALITY,false
2017,936031009,201803169349305255,,false
2017,930472773,201820099349301462,EMERALD KIDSPORTS,false
2017,930472773,201820099349301462,,false
2017,936049581,201801279349301550,WEST COAST LUMBER INSPECTION BUREAU,0
2017,936049581,201801279349301550,,0
2017,930865399,201820449349301212,HOPE VILLAGE INC,false
2017,930865399,201820449349301212,,false
2017,943144895,201811349349304446,ROSE COMMUNITY DEVELOPMENT CORPORATION,false
2017,943144895,201811349349304446,,false
2017,931109798,201703179349307375,ABIQUA SCHOOL FOUNDATION,0
2017,931109798,201703179349307375,,0
2017,943123483,201810329349301231,PORTLAND YOUTHBUILDERS,false
2017,943123483,201810329349301231,,false
2017,680642817,201812689349300926,MILWAUKIE ACADEMY OF THE ARTS,false
2017,680642817,201812689349300926,,false
2017,453543588,201821359349312627,JUSTICE ALLIANCE CENTER DBA YAMHILL JUSTICE CENTER,false
2017,453543588,201821359349312627,,false
2017,930846600,201831319349302108,METROEAST COMMUNITY MEDIA,0
2017,930846600,201831319349302108,,0
2017,930848122,201832759349301008,GRANTS PASS FAMILY YMCA CO EXECUTIVE DIRECTOR,false
2017,930848122,201832759349301008,,false
2017,930771833,201841309349304079,MT HOOD HOSPICE,false
2017,930771833,201841309349304079,,false
2017,870691702,201841029349301214,EDDYVILLE CHARTER SCHOOL,false
2017,870691702,201841029349301214,,false
2017,930900110,201703209349301130,OREGON SPORTS ACTION INC,false
2017,930900110,201703209349301130,,false
2017,810622430,201800729349300030,PUBLIC HEALTH FOUNDATION OF COLUMBIA COUNTY,false
2017,810622430,201800729349300030,,false
2017,208187573,201723199349318447,PORTLAND MALL MANAGEMENT INC,false
2017,208187573,201723199349318447,,false
