,year,ein,object_id,taxpayer_name,form,source,compensation,income,revenue,assets,expenses
2991,2018,931124364.0,2.0194129934930166e+17,,IRS990,part_i,34349.0,-72631.0,854685.0,238257.0,927316.0
2992,2018,930905013.0,2.0192150934930122e+17,PARKINSONS RESOURCES OF OREGON,IRS990,part_i,556197.0,24894.0,1002267.0,2387264.0,977373.0
2993,2018,930905013.0,2.0192150934930122e+17,,IRS990,part_i,556197.0,24894.0,1002267.0,2387264.0,977373.0
2994,2018,930109215.0,2.0180317934930662e+17,NACM NORTHWEST CO,IRS990,part_i,0.0,14392.0,531892.0,3282482.0,517500.0
2995,2018,930109215.0,2.0180317934930662e+17,,IRS990,part_i,0.0,14392.0,531892.0,3282482.0,517500.0
2996,2018,931326007.0,2.018007493493017e+17,NORTHEAST UNITED SOCCER CLUB,IRS990,part_i,585443.0,-7038.0,1134121.0,297876.0,1141159.0
2997,2018,931326007.0,2.018007493493017e+17,,IRS990,part_i,585443.0,-7038.0,1134121.0,297876.0,1141159.0
2998,2018,823161120.0,2.0193140934910013e+17,ARNOLD SALTER FAMILY FOUNDATION,IRS990PF,pf_part_i,0.0,0.0,253003.0,,48231.0
3000,2018,823161120.0,2.0193140934910013e+17,,IRS990PF,pf_part_i,0.0,0.0,253003.0,,48231.0
3002,2018,461616702.0,2.019308693491002e+17,SPIERING FAMILY FOUNDATION,IRS990PF,pf_part_i,0.0,0.0,206205.0,,144056.0
3004,2018,461616702.0,2.019308693491002e+17,,IRS990PF,pf_part_i,0.0,0.0,206205.0,,144056.0
3006,2018,721268719.0,2.0180310934930096e+17,PROJECT VOTE INC,IRS990,part_i,585165.0,32476.0,1041778.0,204383.0,1009302.0
3007,2018,721268719.0,2.0180310934930096e+17,,IRS990,part_i,585165.0,32476.0,1041778.0,204383.0,1009302.0
3008,2018,930291438.0,2.018213593493127e+17,COLUMBIA EMPIRE VOLLEYBALL ASSOCIATION,IRS990,part_i,237387.0,-20320.0,1042396.0,927216.0,1062716.0
3009,2018,930291438.0,2.018213593493127e+17,,IRS990,part_i,237387.0,-20320.0,1042396.0,927216.0,1062716.0
3010,2018,931129647.0,2.0180306934930134e+17,FRIENDS OF BUFORD PARK AND MT PISGAH,IRS990,part_i,596510.0,87303.0,1065698.0,914943.0,978395.0
3011,2018,931129647.0,2.0180306934930134e+17,,IRS990,part_i,596510.0,87303.0,1065698.0,914943.0,978395.0
3012,2018,710879090.0,2.0190088934930064e+17,NATIONAL CRIME VICTIM LAW INSTITUTE,IRS990,part_i,838408.0,-42995.0,1046095.0,348593.0,1089090.0
3013,2018,710879090.0,2.0190088934930064e+17,,IRS990,part_i,838408.0,-42995.0,1046095.0,348593.0,1089090.0
3014,2018,467059268.0,2.0181138934920022e+17,OREGON COMMUNITY FOUNDATION TRUST,IRS990EZ,ez_part_i,0.0,0.0,0.0,100.0,0.0
3015,2018,467059268.0,2.0181138934920022e+17,,IRS990EZ,ez_part_i,0.0,0.0,0.0,100.0,0.0
3016,2018,930766082.0,2.0181319934931526e+17,CROOKED RIVER RANCH WATER COMPANY,IRS990,part_i,250420.0,748357.0,1685003.0,8839349.0,936646.0
3017,2018,930766082.0,2.0181319934931526e+17,,IRS990,part_i,250420.0,748357.0,1685003.0,8839349.0,936646.0
3018,2018,931258154.0,2.0192190934930125e+17,PACIFICA A GARDEN IN THE SISKIYOUS,IRS990,part_i,193528.0,180547.0,623431.0,3304501.0,442884.0
3019,2018,931258154.0,2.0192190934930125e+17,,IRS990,part_i,193528.0,180547.0,623431.0,3304501.0,442884.0
3020,2018,472352652.0,2.0182227934930317e+17,PACIFIC RETIREMENT SERVICES FOUNDATION INC,IRS990,part_i,0.0,51082.0,176041.0,1016656.0,124959.0
3021,2018,472352652.0,2.0182227934930317e+17,,IRS990,part_i,0.0,51082.0,176041.0,1016656.0,124959.0
3022,2018,331098775.0,2.019210293493004e+17,NIXYAWII COMMUNITY SCHOOL,IRS990,part_i,682587.0,198793.0,1057316.0,480391.0,858523.0
3023,2018,331098775.0,2.019210293493004e+17,,IRS990,part_i,682587.0,198793.0,1057316.0,480391.0,858523.0
3024,2018,931170546.0,2.019310793493011e+17,GOOD SHEPHERD COMMUNITY HEALTH FOUNDATION,IRS990,part_i,0.0,825914.0,1052259.0,7258653.0,226345.0
3025,2018,931170546.0,2.019310793493011e+17,,IRS990,part_i,0.0,825914.0,1052259.0,7258653.0,226345.0
3026,2018,930128630.0,2.0190133934930426e+17,INTERNATIONAL UNION OF BRICKLAYERS AND ALLIED CRAFTWORKERS LOCAL NO 1,IRS990,part_i,0.0,295884.0,563795.0,2712130.0,267911.0
3027,2018,930128630.0,2.0190133934930426e+17,,IRS990,part_i,0.0,295884.0,563795.0,2712130.0,267911.0
3028,2018,930834195.0,2.019013493493099e+17,OREGON HUNTERS ASSOCIATION INC,IRS990,part_i,273345.0,146996.0,771054.0,1082021.0,624058.0
3029,2018,930834195.0,2.019013493493099e+17,,IRS990,part_i,273345.0,146996.0,771054.0,1082021.0,624058.0
3030,2018,931032896.0,2.0180319934931885e+17,DESCHUTES CHILDRENS FOUNDATION,IRS990,part_i,202926.0,91647.0,723776.0,4972392.0,632129.0
3031,2018,931032896.0,2.0180319934931885e+17,,IRS990,part_i,202926.0,91647.0,723776.0,4972392.0,632129.0
3032,2018,261524406.0,2.0180274934930112e+17,VITAL LIFE A MARQUIS AND CONSONUS FOUNDATION,IRS990,part_i,0.0,-27646.0,865972.0,1029525.0,893618.0
3033,2018,261524406.0,2.0180274934930112e+17,,IRS990,part_i,0.0,-27646.0,865972.0,1029525.0,893618.0
3034,2018,943079515.0,2.0181305934930208e+17,PROVIDENCE MILWAUKIE FOUNDATION,IRS990,part_i,167633.0,554268.0,988841.0,5302366.0,434573.0
3035,2018,943079515.0,2.0181305934930208e+17,,IRS990,part_i,167633.0,554268.0,988841.0,5302366.0,434573.0
3036,2018,930934866.0,2.019306393493011e+17,ST MATTHEW LUTHERAN CHURCH FOUNDATION INC,IRS990,part_i,0.0,-10662.0,29496.0,801957.0,40158.0
3037,2018,930934866.0,2.019306393493011e+17,,IRS990,part_i,0.0,-10662.0,29496.0,801957.0,40158.0
3038,2018,936041252.0,2.018120793493008e+17,JOSEPHINE COUNTY EDUCATIONAL FUND INC,IRS990,part_i,47710.0,428990.0,811994.0,5335879.0,383004.0
3039,2018,936041252.0,2.018120793493008e+17,,IRS990,part_i,47710.0,428990.0,811994.0,5335879.0,383004.0
3040,2018,930331932.0,2.0184274934930112e+17,BEND CHAMBER OF COMMERCE,IRS990,part_i,734455.0,-24401.0,1050872.0,461428.0,1075273.0
3041,2018,930331932.0,2.0184274934930112e+17,,IRS990,part_i,734455.0,-24401.0,1050872.0,461428.0,1075273.0
3042,2018,931057956.0,2.0191196934930134e+17,STREET TRUST,IRS990,part_i,673763.0,26799.0,996201.0,367343.0,969402.0
3043,2018,931057956.0,2.0191196934930134e+17,,IRS990,part_i,673763.0,26799.0,996201.0,367343.0,969402.0
3044,2018,931318052.0,2.0191043934930035e+17,SAVING GRACE INC AKA SAVING GRACE PET ADOPTION CENTER,IRS990,part_i,466942.0,95382.0,844212.0,1840766.0,748830.0
3045,2018,931318052.0,2.0191043934930035e+17,,IRS990,part_i,466942.0,95382.0,844212.0,1840766.0,748830.0
3046,2018,931065133.0,2.0183341934930003e+17,HEALTH CARE COALITION OF SOUTHERN OREGON,IRS990,part_i,288996.0,-47901.0,1048814.0,517427.0,1096715.0
3047,2018,931065133.0,2.0183341934930003e+17,,IRS990,part_i,288996.0,-47901.0,1048814.0,517427.0,1096715.0
3048,2018,680517512.0,2.019207593491001e+17,LEUPOLD AND STEVENS FOUNDATION,IRS990PF,pf_part_i,0.0,0.0,77384.0,,228968.0
3050,2018,680517512.0,2.019207593491001e+17,,IRS990PF,pf_part_i,0.0,0.0,77384.0,,228968.0
3052,2018,931230409.0,2.0184254934930074e+17,GREEN EMPOWERMENT,IRS990,part_i,425059.0,-38971.0,1593957.0,1059679.0,1632928.0
3053,2018,931230409.0,2.0184254934930074e+17,,IRS990,part_i,425059.0,-38971.0,1593957.0,1059679.0,1632928.0
3054,2018,274884880.0,2.0182253934930054e+17,TEDX PORTLAND,IRS990,part_i,0.0,-966.0,1044443.0,16246.0,1045409.0
3055,2018,274884880.0,2.0182253934930054e+17,,IRS990,part_i,0.0,-966.0,1044443.0,16246.0,1045409.0
3056,2018,237232987.0,2.0184227934930186e+17,KBOO FOUNDATION,IRS990,part_i,568421.0,34927.0,995511.0,797044.0,960584.0
3057,2018,237232987.0,2.0184227934930186e+17,,IRS990,part_i,568421.0,34927.0,995511.0,797044.0,960584.0
3058,2018,930951533.0,2.0191042934930045e+17,UMPQUA VALLEY CHRISTIAN SCHOOLS,IRS990,part_i,646472.0,-236946.0,939574.0,5053772.0,1176520.0
3059,2018,930951533.0,2.0191042934930045e+17,,IRS990,part_i,646472.0,-236946.0,939574.0,5053772.0,1176520.0
3060,2018,930731192.0,2.01813139349304e+17,GROWING TREE CHILDRENS CENTER INC,IRS990,part_i,805999.0,13567.0,1033062.0,808596.0,1019495.0
3061,2018,930731192.0,2.01813139349304e+17,,IRS990,part_i,805999.0,13567.0,1033062.0,808596.0,1019495.0
3062,2018,930937296.0,2.018325793493009e+17,INTERNATIONAL PINOT NOIR ASSOCIATION INC,IRS990,part_i,221687.0,-22670.0,952531.0,418316.0,975201.0
3063,2018,930937296.0,2.018325793493009e+17,,IRS990,part_i,221687.0,-22670.0,952531.0,418316.0,975201.0
3064,2018,822972478.0,2.0190087934930102e+17,CCC EASTSIDE QALICB,IRS990,part_i,0.0,1020240.0,1035241.0,28445683.0,15001.0
3065,2018,822972478.0,2.0190087934930102e+17,,IRS990,part_i,0.0,1020240.0,1035241.0,28445683.0,15001.0
3066,2018,936213036.0,2.0194196934930256e+17,AREA I PLUMBERS JATC APPRENTICESHIP TR F,IRS990,part_i,0.0,140615.0,728468.0,1442719.0,587853.0
3067,2018,936213036.0,2.0194196934930256e+17,,IRS990,part_i,0.0,140615.0,728468.0,1442719.0,587853.0
3068,2018,931121108.0,2.0191162934930032e+17,OREGON HORSEMENS BENEVOLENT PROTECTIVE ASSOCIATION INC,IRS990,part_i,133863.0,-10628.0,1031423.0,614999.0,1042051.0
3069,2018,931121108.0,2.0191162934930032e+17,,IRS990,part_i,133863.0,-10628.0,1031423.0,614999.0,1042051.0
3070,2018,911755585.0,2.0190134934930867e+17,COMMUNITY SUPPORT BROKERAGE,IRS990,part_i,803378.0,124319.0,1031315.0,850786.0,906996.0
3071,2018,911755585.0,2.0190134934930867e+17,,IRS990,part_i,803378.0,124319.0,1031315.0,850786.0,906996.0
3072,2018,930797197.0,2.0190042934930086e+17,WETLANDS CONSERVANCY INC,IRS990,part_i,333886.0,378824.0,921380.0,13701428.0,542556.0
3073,2018,930797197.0,2.0190042934930086e+17,,IRS990,part_i,333886.0,378824.0,921380.0,13701428.0,542556.0
3074,2018,581817816.0,2.0182319934910323e+17,CHALLENGE FOUNDATION CO HABIF AROGETI AND WYNNE LLP,IRS990PF,pf_part_i,132000.0,0.0,1028779.0,,1586921.0
3076,2018,581817816.0,2.0182319934910323e+17,,IRS990PF,pf_part_i,132000.0,0.0,1028779.0,,1586921.0
3078,2018,237220421.0,2.019119693493014e+17,TUALATIN HILLS SWIM CLUB,IRS990,part_i,418661.0,-45127.0,870966.0,167706.0,916093.0
3079,2018,237220421.0,2.019119693493014e+17,,IRS990,part_i,418661.0,-45127.0,870966.0,167706.0,916093.0
3080,2018,930582360.0,2.0190024934930102e+17,ASSOCIATION OF OREGON COMMUNITY MENTAL HEALTH PROGRAMS,IRS990,part_i,552733.0,28694.0,1026700.0,586105.0,998006.0
3081,2018,930582360.0,2.0190024934930102e+17,,IRS990,part_i,552733.0,28694.0,1026700.0,586105.0,998006.0
3082,2018,930463145.0,2.01823189349313e+17,SPRINGFIELD COUNTRY CLUB,IRS990,part_i,528173.0,-174842.0,830572.0,960021.0,1005414.0
3083,2018,930463145.0,2.01823189349313e+17,,IRS990,part_i,528173.0,-174842.0,830572.0,960021.0,1005414.0
3084,2018,465160062.0,2.018031993493097e+17,LOT NETWORK INC,IRS990,part_i,592156.0,-727635.0,1023477.0,2266888.0,1751112.0
3085,2018,465160062.0,2.018031993493097e+17,,IRS990,part_i,592156.0,-727635.0,1023477.0,2266888.0,1751112.0
3086,2018,930698327.0,2.0191134934930477e+17,LINCOLN COUNTY DAY TREATMENT CENTER,IRS990,part_i,877214.0,-75291.0,1019941.0,343055.0,1095232.0
3087,2018,930698327.0,2.0191134934930477e+17,,IRS990,part_i,877214.0,-75291.0,1019941.0,343055.0,1095232.0
3088,2018,930568356.0,2.018331693493034e+17,WORLD AFFAIRS COUNCIL OF OREGON DBA WORLDOREGON,IRS990,part_i,638184.0,-52111.0,997875.0,907439.0,1049986.0
3089,2018,930568356.0,2.018331693493034e+17,,IRS990,part_i,638184.0,-52111.0,997875.0,907439.0,1049986.0
3090,2018,930324966.0,2.0183318934931254e+17,ST PAUL COOPERATIVE TELEPHONE ASSOC,IRS990,part_i,177179.0,43776.0,1009678.0,3035100.0,965902.0
3091,2018,930324966.0,2.0183318934931254e+17,,IRS990,part_i,177179.0,43776.0,1009678.0,3035100.0,965902.0
3092,2018,451778609.0,2.0191193934930176e+17,WILD LILAC CHILD DEVELOPMENT COMMUNITY,IRS990,part_i,748547.0,22851.0,1013965.0,228478.0,991114.0
3093,2018,451778609.0,2.0191193934930176e+17,,IRS990,part_i,748547.0,22851.0,1013965.0,228478.0,991114.0
3094,2018,931268509.0,2.018122893493014e+17,NORTH AMERICAN BOARD OF NATUROPATHIC EXAMINERS,IRS990,part_i,193358.0,65698.0,1010819.0,1155883.0,945121.0
3095,2018,931268509.0,2.018122893493014e+17,,IRS990,part_i,193358.0,65698.0,1010819.0,1155883.0,945121.0
3096,2018,930784536.0,2.018013193493028e+17,PHOENIX SCHOOL OF ROSEBURG,IRS990,part_i,691995.0,-58436.0,1006055.0,3135365.0,1064491.0
3097,2018,930784536.0,2.018013193493028e+17,,IRS990,part_i,691995.0,-58436.0,1006055.0,3135365.0,1064491.0
3098,2018,931006823.0,2.018119093493012e+17,ROSS RAGLAND THEATER,IRS990,part_i,330142.0,-109531.0,979247.0,2439255.0,1088778.0
3099,2018,931006823.0,2.018119093493012e+17,,IRS990,part_i,330142.0,-109531.0,979247.0,2439255.0,1088778.0
3100,2018,931179323.0,2.0180353934930115e+17,PORTLAND STREETCAR INC,IRS990,part_i,531260.0,62257.0,1007843.0,998487.0,945586.0
3101,2018,931179323.0,2.0180353934930115e+17,,IRS990,part_i,531260.0,62257.0,1007843.0,998487.0,945586.0
3102,2018,452747042.0,2.0194130934930093e+17,AIRFUEL ALLIANCE CO VITAL TECHNICAL MARKETING INC,IRS990,part_i,196366.0,-310436.0,1005652.0,1351225.0,1316088.0
3103,2018,452747042.0,2.0194130934930093e+17,,IRS990,part_i,196366.0,-310436.0,1005652.0,1351225.0,1316088.0
3104,2018,931058134.0,2.0194135934931014e+17,WILLAMETTE VALLEY CHRISTIAN SCHOOL,IRS990,part_i,586287.0,112840.0,982700.0,1203551.0,869860.0
3105,2018,931058134.0,2.0194135934931014e+17,,IRS990,part_i,586287.0,112840.0,982700.0,1203551.0,869860.0
3106,2018,930848235.0,2.019306893493008e+17,YOUTH GUIDANCE ASSOCIATION,IRS990,part_i,15133.0,885905.0,1001714.0,896281.0,115809.0
3107,2018,930848235.0,2.019306893493008e+17,,IRS990,part_i,15133.0,885905.0,1001714.0,896281.0,115809.0
3108,2018,936097106.0,2.019112393493015e+17,CHEMEKETA COMMUNITY COLLEGE FOUNDATION,IRS990,part_i,0.0,63413.0,977260.0,6966664.0,913847.0
3109,2018,936097106.0,2.019112393493015e+17,,IRS990,part_i,0.0,63413.0,977260.0,6966664.0,913847.0
3110,2018,870690147.0,2.0192135934930592e+17,ADVANTAGE SMILES FOR KIDS,IRS990,part_i,1334.0,54492.0,255575.0,1039034.0,201083.0
3111,2018,870690147.0,2.0192135934930592e+17,,IRS990,part_i,1334.0,54492.0,255575.0,1039034.0,201083.0
3112,2018,263209131.0,2.019113593491031e+17,SIMPLE ACTIONS FAMILY FOUNDATION,IRS990PF,pf_part_i,0.0,0.0,788026.0,,378311.0
3114,2018,263209131.0,2.019113593491031e+17,,IRS990PF,pf_part_i,0.0,0.0,788026.0,,378311.0
3116,2018,680546503.0,2.018315393493004e+17,ADOPTION AVENUES,IRS990,part_i,295415.0,-89393.0,996943.0,198641.0,1086336.0
3117,2018,680546503.0,2.018315393493004e+17,,IRS990,part_i,295415.0,-89393.0,996943.0,198641.0,1086336.0
3118,2018,930854671.0,2.0180227934930182e+17,CROOK CO 4-H AND FFA LIVESTK SALE ASSN INC,IRS990,part_i,0.0,19781.0,517665.0,74371.0,497884.0
3119,2018,930854671.0,2.0180227934930182e+17,,IRS990,part_i,0.0,19781.0,517665.0,74371.0,497884.0
3120,2018,930716906.0,2.0194142934930125e+17,OREGON AUTOMOBILE DEALERS ASSOCIATION INC,IRS990,part_i,87010.0,262839.0,937394.0,1645375.0,674555.0
3121,2018,930716906.0,2.0194142934930125e+17,,IRS990,part_i,87010.0,262839.0,937394.0,1645375.0,674555.0
3122,2018,943168157.0,2.0190178934930003e+17,CHILDREN FIRST FOR OREGON,IRS990,part_i,740320.0,13013.0,990127.0,344206.0,977114.0
3123,2018,943168157.0,2.0190178934930003e+17,,IRS990,part_i,740320.0,13013.0,990127.0,344206.0,977114.0
3124,2018,930743226.0,2.0180311934930275e+17,OREGON CRIMINAL DEFENSE LAWYERS ASSOCIATION,IRS990,part_i,472070.0,8024.0,973092.0,1120675.0,965068.0
3125,2018,930743226.0,2.0180311934930275e+17,,IRS990,part_i,472070.0,8024.0,973092.0,1120675.0,965068.0
3126,2018,311682324.0,2.0181319934931587e+17,QUECHUA BENEFIT,IRS990,part_i,143095.0,114731.0,866981.0,267192.0,752250.0
3127,2018,311682324.0,2.0181319934931587e+17,,IRS990,part_i,143095.0,114731.0,866981.0,267192.0,752250.0
3128,2018,454659204.0,2.019113793491006e+17,CENTURY FAITH FOUNDATION INC,IRS990PF,pf_part_i,0.0,0.0,987801.0,,109708.0
3130,2018,454659204.0,2.019113793491006e+17,,IRS990PF,pf_part_i,0.0,0.0,987801.0,,109708.0
3132,2018,931287234.0,2.0183239934930077e+17,FOSTERCLUB INC,IRS990,part_i,527898.0,25905.0,986984.0,318689.0,961079.0
3133,2018,931287234.0,2.0183239934930077e+17,,IRS990,part_i,527898.0,25905.0,986984.0,318689.0,961079.0
3134,2018,930117719.0,2.0192135934931245e+17,BAKERY CONFECTIONERY TOBACCO WORKERS AND GRAIN MILLERS INTL UNION LOCAL 114,IRS990,part_i,462375.0,-29299.0,766958.0,309767.0,796257.0
3135,2018,930117719.0,2.0192135934931245e+17,,IRS990,part_i,462375.0,-29299.0,766958.0,309767.0,796257.0
3136,2018,931156358.0,2.0181317934930304e+17,HISPANIC METROPOLITAN CHAMBER,IRS990,part_i,635585.0,-169765.0,880638.0,397140.0,1050403.0
3137,2018,931156358.0,2.0181317934930304e+17,,IRS990,part_i,635585.0,-169765.0,880638.0,397140.0,1050403.0
3138,2018,237194115.0,2.0180312934930154e+17,PACIFIC NORTHWEST UTILITIES CONFERENCE COMMITTEE,IRS990,part_i,477142.0,-54194.0,966525.0,382045.0,1020719.0
3139,2018,237194115.0,2.0180312934930154e+17,,IRS990,part_i,477142.0,-54194.0,966525.0,382045.0,1020719.0
3140,2018,930606579.0,2.018031993493048e+17,EUGENE MONTESSORI SCHOOL INC,IRS990,part_i,647246.0,188375.0,985039.0,1444882.0,796664.0
3141,2018,930606579.0,2.018031993493048e+17,,IRS990,part_i,647246.0,188375.0,985039.0,1444882.0,796664.0
3142,2018,930565013.0,2.0182256934930013e+17,SHERWOOD ROBIN HOOD ELKS LODGE NO 2342,IRS990,part_i,106825.0,50537.0,345241.0,462580.0,294704.0
3143,2018,930565013.0,2.0182256934930013e+17,,IRS990,part_i,106825.0,50537.0,345241.0,462580.0,294704.0
3144,2018,930574297.0,2.0192135934931283e+17,HEARTLAND HUMANE SOCIETY,IRS990,part_i,637908.0,-148555.0,887592.0,1293105.0,1036147.0
3145,2018,930574297.0,2.0192135934931283e+17,,IRS990,part_i,637908.0,-148555.0,887592.0,1293105.0,1036147.0
3146,2018,455271483.0,2.0174348934930074e+17,MECOP INC,IRS990,part_i,456458.0,-21256.0,746802.0,867922.0,768058.0
3147,2018,455271483.0,2.0174348934930074e+17,,IRS990,part_i,456458.0,-21256.0,746802.0,867922.0,768058.0
3148,2018,936030372.0,2.0182288934930182e+17,ASSISTANCE LEAGUE OF SALEM-KEIZEROREGON,IRS990,part_i,0.0,11978.0,610918.0,1627086.0,598940.0
3149,2018,936030372.0,2.0182288934930182e+17,,IRS990,part_i,0.0,11978.0,610918.0,1627086.0,598940.0
3150,2018,205922785.0,2.0181319934931837e+17,GREATER PORTLAND INC,IRS990,part_i,710310.0,-79691.0,981795.0,700544.0,1061486.0
3151,2018,205922785.0,2.0181319934931837e+17,,IRS990,part_i,710310.0,-79691.0,981795.0,700544.0,1061486.0
3152,2018,930243395.0,2.018231693493033e+17,OREGON STATE GRANGE PATRONS OF HUSBANDRY,IRS990,part_i,90420.0,281401.0,775929.0,4059904.0,494528.0
3153,2018,930243395.0,2.018231693493033e+17,,IRS990,part_i,90420.0,281401.0,775929.0,4059904.0,494528.0
3154,2018,931143002.0,2.019301693491004e+17,HOWARD CROSS FOUNDATION INC,IRS990PF,pf_part_i,12000.0,0.0,50115.0,,58811.0
3156,2018,931143002.0,2.019301693491004e+17,,IRS990PF,pf_part_i,12000.0,0.0,50115.0,,58811.0
3158,2018,811441427.0,2.0181158934930054e+17,TIE FOUNDATION DBA VALOR CHRISTIAN SCHOOL INTERNATIONAL,IRS990,part_i,859504.0,49196.0,1538817.0,294059.0,1489621.0
3159,2018,811441427.0,2.0181158934930054e+17,,IRS990,part_i,859504.0,49196.0,1538817.0,294059.0,1489621.0
3160,2018,931253884.0,2.01811189349101e+17,BOYER FOUNDATION,IRS990PF,pf_part_i,18000.0,0.0,192289.0,,155775.0
3162,2018,931253884.0,2.01811189349101e+17,,IRS990PF,pf_part_i,18000.0,0.0,192289.0,,155775.0
3164,2018,43793590.0,2.0194051934910022e+17,BARR FAMILY FOUNDATION CO GLENN DUCKWORTH,IRS990PF,pf_part_i,0.0,0.0,55186.0,,73732.0
3166,2018,43793590.0,2.0194051934910022e+17,,IRS990PF,pf_part_i,0.0,0.0,55186.0,,73732.0
3168,2018,931155559.0,2.0183222934930102e+17,COMMUNITY PARTNERS FOR AFFORDABLE HOUSING INC,IRS990,part_i,440619.0,-189242.0,870483.0,9088452.0,1059725.0
3169,2018,931155559.0,2.0183222934930102e+17,,IRS990,part_i,440619.0,-189242.0,870483.0,9088452.0,1059725.0
3170,2018,208308559.0,2.0180319934931904e+17,OREGON WAVE ENERGY TRUST,IRS990,part_i,179519.0,17846.0,974635.0,211516.0,956789.0
3171,2018,208308559.0,2.0180319934931904e+17,,IRS990,part_i,179519.0,17846.0,974635.0,211516.0,956789.0
3172,2018,471863402.0,2.0190035934930128e+17,VALLEY SCHOOL OF,IRS990,part_i,345572.0,251354.0,968631.0,570244.0,717277.0
3173,2018,471863402.0,2.0190035934930128e+17,,IRS990,part_i,345572.0,251354.0,968631.0,570244.0,717277.0
3174,2018,930519645.0,2.0190120934930122e+17,GATEWAY CREDIT UNION,IRS990,part_i,447903.0,146589.0,974134.0,23505328.0,827545.0
3175,2018,930519645.0,2.0190120934930122e+17,,IRS990,part_i,447903.0,146589.0,974134.0,23505328.0,827545.0
3176,2018,270056693.0,2.0194059934930106e+17,ATTORNEY GENERALS SEXUAL ASSAULT TASK FORCE,IRS990,part_i,447468.0,-29525.0,971703.0,378456.0,1001228.0
3177,2018,270056693.0,2.0194059934930106e+17,,IRS990,part_i,447468.0,-29525.0,971703.0,378456.0,1001228.0
3178,2018,237067121.0,2.0193122934930138e+17,HALFWAY HOUSE SERVICES INC ALDER STREET RESIDENCE,IRS990,part_i,688407.0,85542.0,969241.0,943994.0,883699.0
3179,2018,237067121.0,2.0193122934930138e+17,,IRS990,part_i,688407.0,85542.0,969241.0,943994.0,883699.0
3180,2018,931093479.0,2.0190133934930378e+17,HOOD RIVER COUNTY EDUCATION FOUNDAT,IRS990,part_i,0.0,121059.0,372887.0,1586673.0,251828.0
3181,2018,931093479.0,2.0190133934930378e+17,,IRS990,part_i,0.0,121059.0,372887.0,1586673.0,251828.0
3182,2018,931305216.0,2.0194134934910246e+17,WALTER R BEHRENS FOUNDATION,IRS990PF,pf_part_i,0.0,0.0,55760.0,,103265.0
3184,2018,931305216.0,2.0194134934910246e+17,,IRS990PF,pf_part_i,0.0,0.0,55760.0,,103265.0
3186,2018,930562020.0,2.0191045934930176e+17,CORVALLIS MONTESSORI SOCIETY INC,IRS990,part_i,691283.0,59258.0,965764.0,902174.0,906506.0
3187,2018,930562020.0,2.0191045934930176e+17,,IRS990,part_i,691283.0,59258.0,965764.0,902174.0,906506.0
3188,2018,810650183.0,2.018031893493133e+17,JACKSON COUNTY SART,IRS990,part_i,457313.0,-15592.0,964825.0,259209.0,980417.0
3189,2018,810650183.0,2.018031893493133e+17,,IRS990,part_i,457313.0,-15592.0,964825.0,259209.0,980417.0
3190,2018,931318062.0,2.0180085934930115e+17,KIDS CLUB OF HARNEY COUNTY,IRS990,part_i,140802.0,260606.0,717057.0,1268720.0,456451.0
3191,2018,931318062.0,2.0180085934930115e+17,,IRS990,part_i,140802.0,260606.0,717057.0,1268720.0,456451.0
3192,2018,936094804.0,2.0191134934930477e+17,CALL TO SAFETY,IRS990,part_i,712820.0,-5304.0,962877.0,400651.0,968181.0
3193,2018,936094804.0,2.0191134934930477e+17,,IRS990,part_i,712820.0,-5304.0,962877.0,400651.0,968181.0
3194,2018,931329820.0,2.018431893493097e+17,GLOBAL CHRISTIAN COMMUNICATIONS INC,IRS990,part_i,6000.0,578370.0,961718.0,5694272.0,383348.0
3195,2018,931329820.0,2.018431893493097e+17,,IRS990,part_i,6000.0,578370.0,961718.0,5694272.0,383348.0
3196,2018,936031792.0,2.018321593493004e+17,WILLAMETTE HERITAGE CENTER,IRS990,part_i,553649.0,-280430.0,778328.0,3765731.0,1058758.0
3197,2018,936031792.0,2.018321593493004e+17,,IRS990,part_i,553649.0,-280430.0,778328.0,3765731.0,1058758.0
3198,2018,931069211.0,2.0192039934930102e+17,CAPITAL FUTBOL CLUB,IRS990,part_i,447254.0,-1932.0,914721.0,1282105.0,916653.0
3199,2018,931069211.0,2.0192039934930102e+17,,IRS990,part_i,447254.0,-1932.0,914721.0,1282105.0,916653.0
3200,2018,464053284.0,2.0193036934930054e+17,MOUNTAIN VIEW ACADEMY,IRS990,part_i,239555.0,-87071.0,959567.0,665592.0,1046638.0
3201,2018,464053284.0,2.0193036934930054e+17,,IRS990,part_i,239555.0,-87071.0,959567.0,665592.0,1046638.0
3202,2018,930196206.0,2.0184256934930086e+17,INTL BROTHERHOOD OF TEAMSTERS LOCAL 324,IRS990,part_i,583481.0,-48813.0,904365.0,838037.0,953178.0
3203,2018,930196206.0,2.0184256934930086e+17,,IRS990,part_i,583481.0,-48813.0,904365.0,838037.0,953178.0
3204,2018,830501956.0,2.0194135934910237e+17,MERLIN AND JO ANN FJARLI FOUNDATION INC,IRS990PF,pf_part_i,26000.0,0.0,958683.0,,1238779.0
3206,2018,830501956.0,2.0194135934910237e+17,,IRS990PF,pf_part_i,26000.0,0.0,958683.0,,1238779.0
