year,ein,object_id,taxpayer_name,compensation
2019,930903773,201900429349300725,CATHOLIC COMMUNITY SERVICES OF THE WILLAMETTE VALLEY AND CENTRAL COAST,10940287
2019,930903773,201900429349300725,,10940287
2019,930910213,201901349349303615,NEW AVENUES FOR YOUTH INC,6140891
2019,930910213,201901349349303615,,6140891
2019,930713827,201813169349303041,LUIS PALAU ASSOCIATION,5594142
2019,930713827,201813169349303041,,5594142
2019,930606316,201900429349301190,SERENITY LANE,9133961
2019,930606316,201900429349301190,,9133961
2019,930269331,201810659349300541,ROUND UP ASSOCIATION,539934
2019,930269331,201810659349300541,,539934
2019,930495655,201811499349300651,OREGON RESEARCH INSTITUTE,9039335
2019,930495655,201811499349300651,,9039335
2019,931255764,201832189349301063,UA UNION LOCAL NO 290 PLUMBER STEAMFITTER AND SHIPFITTER INDUSTRY EDUCATIONAL REIMBURSEMENT,0
2019,931255764,201832189349301063,,0
2019,930454456,201831989349300138,HARNEY ELECTRIC COOPERATIVE INC,3384734
2019,930454456,201831989349300138,,3384734
2019,930478660,201901649349300920,FRIENDSVIEW MANOR,5556218
2019,930478660,201901649349300920,,5556218
2019,943034161,201910709349301206,MARION-POLK FOOD SHARE,2646791
2019,943034161,201910709349301206,,2646791
2019,930728229,201911689349301196,HEAD START OF LANE COUNTY,10481313
2019,930728229,201911689349301196,,10481313
2019,931050144,201823169349302347,ECOTRUST,3930709
2019,931050144,201823169349302347,,3930709
2019,930386791,201922209349301472,BOYS AND GIRLS AID SOCIETY OF OREGON,4711144
2019,930386791,201922209349301472,,4711144
2019,273445544,201941309349301724,ORBIS CASCADE ALLIANCE,981823
2019,273445544,201941309349301724,,981823
2019,936025789,201900749349300700,SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL NO 49 WELFARE TRUST,0
2019,936025789,201900749349300700,,0
2019,930557964,201901429349301865,IMPACT NW,8152553
2019,930557964,201901429349301865,,8152553
2019,930395815,201911849349300941,PIONEER TELEPHONE COOPERATIVE,839236
2019,930395815,201911849349300941,,839236
2019,930471873,201823189349309817,ROSE VILLA INC,7194830
2019,930471873,201823189349309817,,7194830
2019,931180397,201900299349301310,WILLAMETTE FAMILY MEDICAL CENTER INC,6076667
2019,931180397,201900299349301310,,6076667
2019,930893420,201843199349307839,UNITED FOOD AND COMMERICAL WORKERS LOCAL 555,6525245
2019,930893420,201843199349307839,,6525245
2019,342057513,201900439349300240,COMMUNITY COUNSELING SOLUTIONS,7495016
2019,342057513,201900439349300240,,7495016
2019,931090005,201802079349300810,JOIN,1791784
2019,931090005,201802079349300810,,1791784
2019,930738493,201823189349307902,WILLAMETTE VALLEY HOSPICE,9180048
2019,930738493,201823189349307902,,9180048
2019,931234625,201930999349300728,ADULT LEARNING SYSTEMS OF OREGON,9788988
2019,931234625,201930999349300728,,9788988
2019,263035522,201911989349301256,LIONS VISIONGIFT,4537645
2019,263035522,201911989349301256,,4537645
2019,930937286,201911029349300136,UMATILLA-MORROW HEADSTART INC,9719697
2019,930937286,201911029349300136,,9719697
2019,930567549,201900929349300220,OUTSIDE IN,8066601
2019,930567549,201900929349300220,,8066601
2019,510163758,201941309349301614,OREGON INSURANCE GUARANTY ASSOCIATION,143582
2019,510163758,201941309349301614,,143582
2019,273990987,201941639349301059,FOODCORPS INC,11459884
2019,273990987,201941639349301059,,11459884
2019,264077120,201911349349304421,BAKER CHARTER SCHOOLS ORGANIZATION,8252894
2019,264077120,201911349349304421,,8252894
2019,930706892,201920949349300227,DE PAUL TREATMENT CENTERS INC,7901690
2019,930706892,201920949349300227,,7901690
2019,930782374,201901709349300000,SUNRIVER OWNERS ASSOCIATION,4551113
2019,930782374,201901709349300000,,4551113
2019,931269087,201920819349300432,BESTCARE TREATMENT SERVICES INC,8883485
2019,931269087,201920819349300432,,8883485
2019,930470717,201941299349300039,OREGON STATE UNIVERSITY ALUMNI ASSOCIATION INC,2135659
2019,930470717,201941299349300039,,2135659
2019,930984702,201930789349300218,COMMUNITY SERVICES INC,9711908
2019,930984702,201930789349300218,,9711908
2019,930400250,201941309349305374,AGRICULTURAL RESEARCH FOUNDATION,287796
2019,930400250,201941309349305374,,287796
2019,930514209,201921359349310807,ST MARYS OF MEDFORD INC,5392793
2019,930514209,201921359349310807,,5392793
2019,936021772,201931359349313103,ROOFERS LOCAL 49 WELFARE FUND BOARD OF TRUSTEES,0
2019,936021772,201931359349313103,,0
2019,936227660,201842899349300824,NORTHWEST FIREFIGHTERS RELIEF ASSOCIATION,0
2019,936227660,201842899349300824,,0
2019,930306737,201931899349300208,WASCO ELECTRIC COOPERATIVE INC,2895449
2019,930306737,201931899349300208,,2895449
2019,930630002,201931009349300033,EDWARDS CENTER INC,8587289
2019,930630002,201931009349300033,,8587289
2019,481291935,201931059349301763,AFRICA NEW LIFE MINISTRIES INTERNATIONAL,1302211
2019,481291935,201931059349301763,,1302211
2019,936041618,201802559349301185,OREGON SHAKESPEARE FESTIVAL ENDOWMENT FUND,0
2019,936041618,201802559349301185,,0
2019,936023044,201803119349302325,CEMENT MASONS - EMPLOYERS TRUST,0
2019,936023044,201803119349302325,,0
2019,931037330,201940449349301249,NETWORK FOR OREGON AFFORDABLE HOUSING,1156830
2019,931037330,201940449349301249,,1156830
2019,930738797,201901239349301750,FRENCH AMERICAN INTERNATIONAL SCHOOL,6985163
2019,930738797,201901239349301750,,6985163
2019,931230223,201843189349313029,KLAMATH HEALTH PARTNERSHIP INC,7657120
2019,931230223,201843189349313029,,7657120
2019,272028308,201843139349301389,ALLIANCE FOR A HEALTHIER GENERATION,11462949
2019,272028308,201843139349301389,,11462949
2019,237030910,201920969349300612,SOUTHERN OREGON UNIVERSITY FOUNDATION,0
2019,237030910,201920969349300612,,0
2019,930806912,201822259349301347,RONALD MCDONALD HOUSE CHARITIES OF OREGON AND SOUTHWEST WASHINGTON,1829401
2019,930806912,201822259349301347,,1829401
2019,930547036,201823559349300902,OREGON COAST COMMUNITY ACTION,6524460
2019,930547036,201823559349300902,,6524460
2019,930391599,201822699349301037,OREGON HISTORICAL SOCIETY,4182848
2019,930391599,201822699349301037,,4182848
2019,916070467,201833069349301263,ALL ALASKA LONGSHORE HEALTH AND WELFARE TRUST FUND,10270
2019,916070467,201833069349301263,,10270
2019,931141536,201930719349301153,NATIVE AMERICAN YOUTH AND FAMILY CENTER,6308118
2019,931141536,201930719349301153,,6308118
2019,930554156,201841289349300424,COMMUNITY ACTION TEAM,5753045
2019,930554156,201841289349300424,,5753045
2019,930613108,201820169349300812,FRIENDSHIP HEALTH CENTER,7123411
2019,930613108,201820169349300812,,7123411
2019,237170147,201920289349300772,AGC HEALTH BENEFIT TRUST FUND,0
2019,237170147,201920289349300772,,0
2019,043703021,201900469349302105,ABBEY FOUNDATION OF OREGON,0
2019,043703021,201900469349302105,,0
2019,930554950,201843179349308369,OREGON ASSOCIATION OF HOSPITALS AND HEALTH SYSTEMS,2958215
2019,930554950,201843179349308369,,2958215
2019,930623709,201910189349300836,SPECIAL MOBILITY SERVICES INC,2558153
2019,930623709,201910189349300836,,2558153
2019,931078543,201832849349301858,METROPOLITAN AFFORDABLE HSG CORP,609842
2019,931078543,201832849349301858,,609842
2019,930354500,201842579349301229,OREGON AFSCME COUNCIL 75,7237134
2019,930354500,201842579349301229,,7237134
2019,930895184,201931359349313753,UNITED ASSOCIATION OF JOURNEYMEN AND 290 LOCAL,3530795
2019,930895184,201931359349313753,,3530795
2019,931300690,201910919349300741,FRIENDS OF THE CHILDREN,1681483
2019,931300690,201910919349300741,,1681483
2019,930584318,201940849349300549,MEALS ON WHEELS PEOPLE INC,5239622
2019,930584318,201940849349300549,,5239622
2019,936023043,201833179349301598,MASONRY WELFARE TRUST,0
2019,936023043,201833179349301598,,0
2019,320016048,201801099349301305,PORTLAND BUSINESS ALLIANCE,2641214
2019,320016048,201801099349301305,,2641214
2019,930632048,201831309349304003,ALVORD-TAYLOR INC,8792548
2019,930632048,201831309349304003,,8792548
2019,931134865,201910809349300246,PORTLAND CENTER STAGE,5004312
2019,931134865,201910809349300246,,5004312
2019,931133639,201843179349307979,CASCADE HOUSING ASSOCIATION,453212
2019,931133639,201843179349307979,,453212
2019,930243430,201910089349301146,OREGON NURSES ASSOCIATION,5719120
2019,930243430,201910089349301146,,5719120
2019,930843521,201822419349301302,FRESHWATER TRUST,3480176
2019,930843521,201822419349301302,,3480176
2019,936023047,201822859349300742,HEAT AND FROST INSULATORS AND ALLIED WORKERS LOCAL 36 HEALTH TRUSTEES,0
2019,936023047,201822859349300742,,0
2019,931146666,201900879349301305,COMMUNITY ACCESS SERVICES II INC,7753459
2019,931146666,201900879349301305,,7753459
2019,930576732,201920259349301352,OPPORTUNITY FOUNDATION OF CENTRAL O,8229691
2019,930576732,201920259349301352,,8229691
2019,911854545,201832979349300343,NORTHWEST HEALTH FOUNDATION,650461
2019,911854545,201832979349300343,,650461
2019,930241933,201833189349313228,OREGONIANS CREDIT UNION,4227507
2019,930241933,201833189349313228,,4227507
2019,930828781,201931359349309323,ARTISTS REPERTORY THEATRE,2011387
2019,930828781,201931359349309323,,2011387
2019,930578172,201801359349308750,HOUSING NORTHWEST INC AND SUBSIDIARIES COLLEGE HOUSING NORTHWEST,1728141
2019,930578172,201801359349308750,,1728141
2019,930763726,201843259349300219,OEA CHOICE TRUST,890732
2019,930763726,201843259349300219,,890732
2019,943076771,201801359349312700,RIDE CONNECTION INC,4855471
2019,943076771,201801359349312700,,4855471
2019,930718154,201832279349303188,NORTHWEST PORTLAND AREA INDIAN HEALTH BOARD,3982441
2019,930718154,201832279349303188,,3982441
2019,943237145,201803119349301630,PACIFICORP WELFARE BENEFIT TRUST,5223
2019,943237145,201803119349301630,,5223
2019,930307250,201901499349300440,WAVERLEY COUNTRY CLUB,4889633
2019,930307250,201901499349300440,,4889633
2019,237153987,201832749349301218,BOYS AND GIRLS CLUB OF CORVALLIS INC,1585589
2019,237153987,201832749349301218,,1585589
2019,930818160,201833139349303973,NORTHWEST YOUTH CORPS,2369557
2019,930818160,201833139349303973,,2369557
2019,930131365,201801719349300930,SERVICE EMPLOYEES INTL UNION LOCAL 49,4338777
2019,930131365,201801719349300930,,4338777
2019,931099406,201941349349301439,LINN BENTON FOOD SHARE,0
2019,931099406,201941349349301439,,0
2019,930900577,201921339349307597,WORK UNLIMITED INC,8223262
2019,930900577,201921339349307597,,8223262
2019,943074344,201901299349301870,OREGON SUPPORTED LIVING PRGM,7855816
2019,943074344,201901299349301870,,7855816
2019,237256802,201801169349301505,LAUREL HILL CENTER INC,3891740
2019,237256802,201801169349301505,,3891740
2019,930410224,201921829349301192,BENEVOLENT AND PROTECTIVE ORDER OF ELKS 1862 HILLSBORO,124521
2019,930410224,201921829349301192,,124521
2019,930243687,201823109349301542,PEAR BUREAU NORTHWEST,1789194
2019,930243687,201823109349301542,,1789194
2019,930814473,201813199349314881,NORTHWEST HOUSING ALTERNATIVES INC,2928949
2019,930814473,201813199349314881,,2928949
2019,930946020,201802269349302545,SKY LAKES MEDICAL CENTER FOUNDATION,241282
2019,930946020,201802269349302545,,241282
2019,930569254,201910449349300841,NEW DIRECTIONS NORTHWEST INC,6003136
2019,930569254,201910449349300841,,6003136
2019,731675402,201941309349302999,LATINO NETWORK,5646671
2019,731675402,201941309349302999,,5646671
2019,930333988,201931339349306448,HOOD RIVER ELECTRIC COOPERATIVE,0
2019,930333988,201931339349306448,,0
2019,237088811,201921359349313852,ON TRACK INC,6636487
2019,237088811,201921359349313852,,6636487
2019,936038158,201931199349300808,OREGON-WASHINGTON CARPENTERS-EMPLOYERS APPRETICESHIP TRAINING TRUST FUND,211160
2019,936038158,201931199349300808,,211160
2019,931268942,201941219349301809,GRADUATE TEACHING FELLOWS HEALTH AND WELFARE TRUST LOCAL 3544,0
2019,931268942,201941219349301809,,0
2019,930825821,201921339349306797,OAKS PARK ASSOCIATION,3336542
2019,930825821,201921339349306797,,3336542
2019,931095351,201931619349300868,CAMPBELL INSTITUTE,1545036
2019,931095351,201931619349300868,,1545036
2019,930683413,201821359349305637,HORIZON PROJECT INC,6776881
2019,930683413,201821359349305637,,6776881
2019,930505956,201822929349300742,OREGON SCHOOL EMPLOYEES ASSOCIATION,4384545
2019,930505956,201822929349300742,,4384545
2019,930903383,201930819349300438,CASCADE AIDS PROJECT,4361200
2019,930903383,201930819349300438,,4361200
2019,930388917,201940429349300999,CATHOLIC COMMUNITY SERVICES FOUNDATION,888462
2019,930388917,201940429349300999,,888462
2019,930568833,201842679349300954,MV ADVANCEMENTS,5765326
2019,930568833,201842679349300954,,5765326
2019,930394142,201900179349300870,UNITED WAY OF LANE COUNTY,1708266
2019,930394142,201900179349300870,,1708266
2019,936026548,201823059349300342,PEACEHEALTH SACRED HEART MEDICAL CENTER FOUNDATION,0
2019,936026548,201823059349300342,,0
2019,930112708,201813199349318616,AL KADER TEMPLE,169557
2019,930112708,201813199349318616,,169557
2019,930146820,201811169349300946,COOS FOREST PROTECTIVE ASSOCIATION,3405721
2019,930146820,201811169349300946,,3405721
2019,943029559,201842189349300969,OREGON TILTH INC,3924697
2019,943029559,201842189349300969,,3924697
2019,911806451,201802409349300220,WASCO COUNTY NURSING CARE INC,3978566
2019,911806451,201802409349300220,,3978566
2019,237115003,201921239349301587,SHELTERCARE,5299413
2019,237115003,201921239349301587,,5299413
2019,980162025,201931559349300528,GAKKO HOOJIN HOKKAIDO INTERNATIONAL SCHOOL,2093588
2019,980162025,201931559349300528,,2093588
2019,930624672,201813339349301031,CLACKAMAS COUNTY CHILDRENS COMMISSION,6478790
2019,930624672,201813339349301031,,6478790
2019,822399486,201843189349312969,JOHN AND GINGER NIEMEYER FOUNDATION,0
2019,822399486,201843189349312969,,0
2019,270294759,201940299349300234,LIFE FLIGHT NETWORK FOUNDATION,347284
2019,270294759,201940299349300234,,347284
2019,930561977,201900089349302180,UNITED ASSOCIATION LOCAL 290 APPRENTICE AND JOURNEYMEN TRAINING TRUST,3747952
2019,930561977,201900089349302180,,3747952
2019,562546659,201931319349300303,REGIONAL DISTRICT COUNCIL WELFARE PLAN AND TRUST,0
2019,562546659,201931319349300303,,0
2019,930784775,201921069349300102,GLEANERS OF CLACKAMAS COUNTY INC,0
2019,930784775,201921069349300102,,0
2019,931159198,201930109349300323,CENTER FOR HUMAN DEVELOPMENT INC,5735206
2019,931159198,201930109349300323,,5735206
2019,930640525,201921359349313102,LIVING OPPORTUNITIES INC,6205992
2019,930640525,201921359349313102,,6205992
2019,930625631,201931309349302148,NORTHWEST COMMUNITY ALLIANCE INC,6433020
2019,930625631,201931309349302148,,6433020
2019,202884155,201833199349319733,MAITRIPA COLLEGE,267140
2019,202884155,201833199349319733,,267140
2019,237115837,201802199349300130,BLACK BUTTE RANCH ASSOCIATION,1244228
2019,237115837,201802199349300130,,1244228
2019,930163340,201802019349300540,EUGENE COUNTRY CLUB,2772771
2019,930163340,201802019349300540,,2772771
2019,931278639,201843519349300324,MASTERY LEARNING INSTITUTE,5612068
2019,931278639,201843519349300324,,5612068
2019,271643351,201940579349300229,LOGOS PUBLIC CHARTER SCHOOL,4282926
2019,271643351,201940579349300229,,4282926
2019,943126167,201931349349310208,INTERNATIONAL SCHOOL,5042767
2019,943126167,201931349349310208,,5042767
2019,943060985,201911359349303931,COMMUNITY ACTION PROGRAM OF EAST CENTRAL OREGON,2487388
2019,943060985,201911359349303931,,2487388
2019,930718337,201813179349308436,OREGON ZOO FOUNDATION,1290713
2019,930718337,201813179349308436,,1290713
2019,262499995,201901309349304910,SUMMIT LEARNING CHARTER,3197464
2019,262499995,201901309349304910,,3197464
2019,930891433,201931359349308113,PATHWAY ENTERPRISES INC,3985548
2019,930891433,201931359349308113,,3985548
2019,930687438,201832719349301118,KIDS AND COMPANY OF LINN COUNTY,4689477
2019,930687438,201832719349301118,,4689477
2019,930386976,201941899349301079,YOUNG MENS CHRISTIAN ASSOCIATION OF ASHLAND,2050131
2019,930386976,201941899349301079,,2050131
2019,930323668,201841309349301884,NW PRIORITY CREDIT UNION,2859563
2019,930323668,201841309349301884,,2859563
2019,263084386,201802549349301350,LA PINE COMMUNITY HEALTH CENTER,4482505
2019,263084386,201802549349301350,,4482505
2019,930575647,201920319349300612,COMMUNITY CONNECTION OF NE OREGON INC,3027037
2019,930575647,201920319349300612,,3027037
2019,931233373,201811839349300741,FAMILY BUILDING BLOCKS INC,4360179
2019,931233373,201811839349300741,,4360179
2019,931057208,201803099349302850,UMPQUA COMMUNITY DEVELOPMENT CORP,2353983
2019,931057208,201803099349302850,,2353983
2019,463274093,201812679349301201,WINDING WATERS MEDICAL CLINIC,3831266
2019,463274093,201812679349301201,,3831266
2019,930189335,201823049349302057,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 701,2406301
2019,930189335,201823049349302057,,2406301
2019,943113836,201830689349301048,GREENBELT LAND TRUST,578276
2019,943113836,201830689349301048,,578276
2019,930368760,201832579349301013,BEAVER CREEK COOPERATIVE TELEPHONE COMPANY,115911
2019,930368760,201832579349301013,,115911
2019,930504473,201921169349300532,PORTLAND JEWISH ACADEMY,5422597
2019,930504473,201921169349300532,,5422597
2019,930645605,201800649349300820,ADDICTIONS RECOVERY CENTER INC,3843734
2019,930645605,201800649349300820,,3843734
2019,930386885,201910809349300546,EASTER SEALS OREGON,2651183
2019,930386885,201910809349300546,,2651183
2019,203685723,201930739349301228,VERDE INC,1312830
2019,203685723,201930739349301228,,1312830
2019,930513669,201841309349303914,CLATSOP BEHAVIORAL HEALTHCARE,5291548
2019,930513669,201841309349303914,,5291548
2019,930429354,201941299349302729,SUNSHINE DIVISION INC,688121
2019,930429354,201941299349302729,,688121
2019,208928388,201921359349305912,PROJECT ACCESS NOW,2260326
2019,208928388,201921359349305912,,2260326
2019,930397825,201920879349300932,METROPOLITAN FAMILY SERVICE,5547026
2019,930397825,201920879349300932,,5547026
2019,930391547,201841349349310904,OREGON COLLEGE OF ART AND CRAFT,3308996
2019,930391547,201841349349310904,,3308996
2019,237169042,201813199349316496,MENTAL HEALTH FOR CHILDREN INC,4644529
2019,237169042,201813199349316496,,4644529
2019,936050200,201930609349301333,TVW INC,5321135
2019,936050200,201930609349301333,,5321135
2019,930959411,201821389349300347,ASSET SYSTEMS INC,1004066
2019,930959411,201821389349300347,,1004066
2019,930845182,201941339349300344,OREGON COLLEGE OF ORIENTAL MEDICINE,4503949
2019,930845182,201941339349300344,,4503949
2019,202985223,201921359349306297,NAZARENE HOSPITAL FOUNDATION,0
2019,202985223,201921359349306297,,0
2019,930916864,201930969349300708,OREGON MENNONITE RESIDENTIAL SERVICES INC,4975712
2019,930916864,201930969349300708,,4975712
2019,930853709,201911209349301951,WALLACE MEDICAL CONCERN,3460277
2019,930853709,201911209349301951,,3460277
2019,930495706,201831289349302278,OREGON ASSOCIATION OF REALTORS,1731119
2019,930495706,201831289349302278,,1731119
2019,930661527,201920569349300022,RON WILSON CENTER FOR EFFECTIVE LIVING,5765035
2019,930661527,201920569349300022,,5765035
2019,931098105,201831909349301328,FRIENDS OF THE CHILDREN-PORTLAND,4373338
2019,931098105,201831909349301328,,4373338
2019,930519925,201921309349305147,NECA-IBEW ELECTRICAL TRAINING CENTER,3291209
2019,930519925,201921309349305147,,3291209
2019,931329922,201930299349301308,KIDS UNLIMITED OF OREGON,4029066
2019,931329922,201930299349301308,,4029066
2019,930817076,201930249349301013,GRACE CASCADE CHRISTIAN SCHOOLS FORMERLY CASCADE CHRISTIAN HIGH SCHOOL,3866576
2019,930817076,201930249349301013,,3866576
2019,931149789,201911219349301336,ALL HANDS RAISED,1338509
2019,931149789,201911219349301336,,1338509
2019,936026088,201841349349309279,AUDUBON SOCIETY OF PORTLAND,1979871
2019,936026088,201841349349309279,,1979871
2019,936097406,201921359349312612,WILLAMETTE CARPENTER TRAINING CENTER INC,4243662
2019,936097406,201921359349312612,,4243662
2019,472845537,201941349349308689,EL PROGRAMA HISPANO CATOLICO,4045953
2019,472845537,201941349349308689,,4045953
2019,936034321,201930609349301423,PORTLAND OPERA ASSOCIATION INC,2093473
2019,936034321,201930609349301423,,2093473
2019,930811291,201813179349304096,PORTLAND COMMUNITY COLLEGE FOUNDATION INC,0
2019,930811291,201813179349304096,,0
2019,930386875,201931349349308123,NEIGHBORHOOD HOUSE INC,4865376
2019,930386875,201931349349308123,,4865376
2019,930686681,201920299349300112,CHILD CARE DEVELOPMENT SERVICES INC,563708
2019,930686681,201920299349300112,,563708
2019,930793127,201843189349312889,SEQUOIA MENTAL HEALTH SERVICES INC,4219111
2019,930793127,201843189349312889,,4219111
2019,930691238,201832479349301423,ASHLAND COMMUNITY HOSPITAL FOUNDATION,0
2019,930691238,201832479349301423,,0
2019,930758732,201920859349300347,YAMHILL COMMUNITY ACTION PARTNERSHIP,1747100
2019,930758732,201920859349300347,,1747100
2019,931312090,201910099349301001,SELF ENHANCEMENT FOUNDATION,0
2019,931312090,201910099349301001,,0
2019,931248274,201910459349301306,BONNEVILLE ENVIRONMENTAL FOUNDATION,1816371
2019,931248274,201910459349301306,,1816371
2019,930855920,201900819349300015,JASPER MOUNTAIN,4313259
2019,930855920,201900819349300015,,4313259
2019,936033807,201911359349303711,WESTERN OREGON UNIVERSITY DEVELOPMENT FOUNDATION,0
2019,936033807,201911359349303711,,0
2019,760751239,201941079349300544,BRIDGES TO CHANGE INC,3639084
2019,760751239,201941079349300544,,3639084
2019,930401248,201931289349302053,CHRISTIAN SCHOOL SOCIETY OF PORTLAND OREGON,3645469
2019,930401248,201931289349302053,,3645469
2019,930725603,201841099349300329,SANTIAM CHRISTIAN SCHOOLS,4085802
2019,930725603,201841099349300329,,4085802
2019,930951908,201802889349301645,MID-COLUMBIA CHILDRENS COUNCIL INC,4649060
2019,930951908,201802889349301645,,4649060
2019,931164505,201840899349300649,WALLOWA VALLEY CENTER FOR WELLNESS INC,2989182
2019,931164505,201840899349300649,,2989182
2019,931296452,201843199349309109,USB IMPLEMENTERS FORUM INC CO VTM GROUP,0
2019,931296452,201843199349309109,,0
2019,930605594,201940449349301664,FAMILY SOLUTIONS INC,4787109
2019,930605594,201940449349301664,,4787109
2019,930556589,201900189349300025,STAR OF HOPE ACTIVITY CENTER INC,5155644
2019,930556589,201900189349300025,,5155644
2019,455252325,201843559349300539,CURRY COMMUNITY HEALTH,4294238
2019,455252325,201843559349300539,,4294238
2019,237056213,201901129349300545,OREGON TECH FOUNDATION INC,360197
2019,237056213,201901129349300545,,360197
2019,930966461,201930669349300018,SOUTH LANE MENTAL HEALTH SERVICES INC,4922557
2019,930966461,201930669349300018,,4922557
2019,930278486,201823199349320112,SHEET METAL WORKERS INTERNATIONAL ASSOCIATION LOCAL UNION NO 16,1454597
2019,930278486,201823199349320112,,1454597
2019,460534726,201813139349302266,CENTRAL OREGON HEALTH COUNCIL,506102
2019,460534726,201813139349302266,,506102
2019,930275980,201833179349302983,SCIO MUTUAL TELEPHONE ASSOCIATION,271461
2019,930275980,201833179349302983,,271461
2019,930115390,201823199349319127,OREGON-COLUMBIA CHAPTER OF THE ASSOC GENERAL CONTRACTORS OF AMERICA,2729206
2019,930115390,201823199349319127,,2729206
2019,237017274,201901299349301590,EXCEED ENTERPRISES INC,4282653
2019,237017274,201901299349301590,,4282653
2019,260172758,201800789349300325,INCITE INCORPORATED,1156511
2019,260172758,201800789349300325,,1156511
2019,930581470,201833179349307723,BOYS AND GIRLS CLUB OF SALEM MARION AND POLK COUNTIES,1991390
2019,930581470,201833179349307723,,1991390
2019,930425880,201823179349304617,SALEM ACADEMY,3572344
2019,930425880,201823179349304617,,3572344
2019,931323419,201930289349300323,BETHLEHEM INN,732537
2019,931323419,201930289349300323,,732537
2019,931312955,201930859349301113,CLACKAMAS CHARTER ALLIANCE CO CLACKAMAS MIDDLE COLLEGE,3890759
2019,931312955,201930859349301113,,3890759
2019,943092446,201813129349302046,SOUTH COAST HOSPICE AND PALLIATIVE CARE SERVICES INC,3256064
2019,943092446,201813129349302046,,3256064
2019,930423965,201941359349311529,ARC OF LANE COUNTY,3988295
2019,930423965,201941359349311529,,3988295
2019,462454893,201901359349312615,MARION AND POLK EARLY LEARNING HUB INC,623778
2019,462454893,201901359349312615,,623778
2019,931233656,201940479349300119,JPR FOUNDATION INC,0
2019,931233656,201940479349300119,,0
2019,930386901,201940099349300219,CAMP FIRE COLUMBIA,2913230
2019,930386901,201940099349300219,,2913230
2019,931250581,201941289349301439,WATERFALL CLINIC INC,3809504
2019,931250581,201941289349301439,,3809504
2019,930563797,201832329349301118,EUGENE MISSION INC,1921062
2019,930563797,201832329349301118,,1921062
2019,930584827,201843409349300904,PEARL BUCK CENTER INCORPORATED,4572038
2019,930584827,201843409349300904,,4572038
2019,931097066,201843199349309664,STANDARD INSURANCE COMPANY CONTINUING HEALTH AND WELFARE BENEFIT TRUST,0
2019,931097066,201843199349309664,,0
2019,930751741,201940219349300109,SUNNY OAKS INC,4556228
2019,930751741,201940219349300109,,4556228
2019,930589987,201920509349301212,SALEM CHILD DEVELOPMENT CENTER,4108494
2019,930589987,201920509349301212,,4108494
2019,930394143,201822419349300807,OREGON BAPTIST RETIREMENT HOMES,3051081
2019,930394143,201822419349300807,,3051081
2019,930474800,201931349349308133,BOYS AND GIRLS CLUBS OF PORTLAND METROPOLITAN AREA,3182364
2019,930474800,201931349349308133,,3182364
2019,930843383,201940299349300544,TILLAMOOK FAMILY COUNSELING CENTER,3861031
2019,930843383,201940299349300544,,3861031
2019,237113266,201813179349305396,LANE COMMUNITY COLLEGE FOUNDATION,483473
2019,237113266,201813179349305396,,483473
2019,931249298,201920649349301152,LOWER COLUMBIA ESTUARY PARTNERSHIP,1869257
2019,931249298,201920649349301152,,1869257
2019,936002704,201843129349302964,CANNON BEACH CONFERENCE CENTER,1780758
2019,936002704,201843129349302964,,1780758
2019,930496390,201901559349301005,VIGILANT,3592185
2019,930496390,201901559349301005,,3592185
2019,820569407,201823449349300782,EDUCATIONAL POLICY IMPROVEMENT CENTER DBA INFLEXION,3772801
2019,820569407,201823449349300782,,3772801
2019,943038729,201921359349313047,REACH INC,2460377
2019,943038729,201921359349313047,,2460377
2019,510175253,201911709349300721,XERCES SOCIETY INC,3375956
2019,510175253,201911709349300721,,3375956
2019,926027179,201823069349300942,ALL ALASKA LONGSHORE VACATION AND HOLIDAY TRUST,127473
2019,926027179,201823069349300942,,127473
2019,930232289,201823179349306252,POINT WEST CREDIT UNION,1991468
2019,930232289,201823179349306252,,1991468
2019,930784800,201901309349305225,RELIEF NURSERY INC,2883770
2019,930784800,201901309349305225,,2883770
2019,522146673,201940309349301309,STAND FOR CHILDREN INC,1220240
2019,522146673,201940309349301309,,1220240
2019,930741267,201823379349300217,VERMONT HILLS FAMILY LIFE CENTER,4148840
2019,930741267,201823379349300217,,4148840
2019,930681409,201941349349309044,CHILDPEACE MONTESSORI COMMUNITY,3625298
2019,930681409,201941349349309044,,3625298
2019,237438072,201940809349300034,CEDAR MILL COMMUNITY LIBRARY ASSOCIATION OF WASHINGTON COUNTY,3446414
2019,237438072,201940809349300034,,3446414
2019,930141440,201902179349300780,CLEAR CREEK MUTUAL TELEPHONE COMPANY,466176
2019,930141440,201902179349300780,,466176
2019,474968611,201832399349301258,REDISCOVER THE FALLS,0
2019,474968611,201832399349301258,,0
2019,510179336,201940599349300849,HIGH DESERT MUSEUM,2513348
2019,510179336,201940599349300849,,2513348
2019,931240928,201940299349301374,OREGON BUSINESS COUNCIL CHARITABLE INSTITUTE,441119
2019,931240928,201940299349301374,,441119
2019,237203564,201843169349300349,NATIONAL INTRAMURAL-RECREATIONAL SPORTS ASSOCIATION INC,2366593
2019,237203564,201843169349300349,,2366593
2019,931315027,201930709349300613,OREGON MANUFACTURING EXTENSION PARTNERSHIP INC,3310460
