Unnamed: 0,RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD_x,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID,NAME,ICO,STREET,CITY,STATE,ZIP,INCOME_AMT,ASSET_AMT,TAX_PERIOD_y
1378,15756552,EFILE,930643165,201712,10/2/2018 7:09:14 PM,PENDLETON SWIM ASSOCIATION INC,990EZ,93492194007338,201831949349200733,PENDLETON SWIM ASSOCIATION INC,,PO BOX 431,PENDLETON,OR,97801-0431,131519.0,141534.0,201712.0
2025,15210174,EFILE,931219346,201708,3/8/2018 7:42:09 PM,PARTNERS IN EDUCATION,990EZ,93492016007558,201800169349200755,PARTNERS IN EDUCATION,% MABEL RUSH ELEMENTARY SCHOOL,1441 DEBORAH RD,NEWBERG,OR,97132-2026,131505.0,62705.0,201708.0
1115,15133452,EFILE,271729005,201612,1/18/2018 9:12:48 AM,FOUNDATION FOR SURGICAL INNOVATION,990EZ,93492310004407,201703109349200440,FOUNDATION FOR SURGICAL INNOVATION,% CHRISTY DUNST,4805 NE GLISAN ST SUITE 6N60,PORTLAND,OR,97213-2933,131045.0,533032.0,201712.0
572,15089570,EFILE,931014376,201706,1/5/2018 2:27:46 PM,BLUE MOUNTAIN BASKETBALL OFFICIALS ASSOCIATION,990EZ,93492317016537,201733179349201653,BLUE MOUNTAIN BASKETBALL OFFICIALS ASSOCIATION,% DON HEFNER,33150 W SPEARMAN RD,HERMISTON,OR,97838-7320,130988.0,4034.0,201806.0
2040,15154933,EFILE,943070287,201706,1/30/2018 4:48:48 PM,NORTH LINCOLN COUNTY HISTORICAL MUSEUM INC,990EZ,93492307011827,201723079349201182,NORTH LINCOLN COUNTY HISTORICAL MUSEUM INC,% ANETA HAZELBAKER,4907 SW HIGHWAY 101,LINCOLN CITY,OR,97367-1417,130453.0,412880.0,201806.0
2521,15195979,EFILE,463409215,201706,3/1/2018 1:09:19 PM,SCIO SCHOOL DISTRICT FOUNDATION INC,990EZ,93492009003298,201840099349200329,SCIO SCHOOL DISTRICT FOUNDATION INC,,38875 NW 1ST AVE,SCIO,OR,97374-9501,130323.0,147789.0,201706.0
1961,15201985,EFILE,204117517,201709,3/5/2018 7:47:39 PM,FRIENDS OF THE WILLAMETTE VALLEY NATIONAL WILDLIFE REFUGE COMPLEX,990EZ,93492045002468,201810459349200246,FRIENDS OF THE WILLAMETTE VALLEYNATIONAL WILDLIFE REFUGE COMPLEX,% NANCY ZANOTTI,PO BOX 2238,CORVALLIS,OR,97339-2238,129920.0,262657.0,201809.0
325,15076736,EFILE,931282723,201706,1/3/2018 2:46:23 PM,BENTON FURNITURE SHARE,990EZ,93492319040717,201713199349204071,BENTON FURNITURE SHARE,% CAROL WOTTON,PO BOX 2224,CORVALLIS,OR,97339-2224,129834.0,8900.0,201806.0
590,15069994,EFILE,261514610,201612,1/2/2018 12:51:08 PM,CANINE ANGELS SERVICE TEAMS,990EZ,93492319075767,201713199349207576,CANINE ANGELS SERVICE TEAMS,,13475 N APPLEGATE RD,GRANTS PASS,OR,97527-9452,129553.0,54980.0,201712.0
591,15868721,EFILE,261514610,201712,11/3/2018 1:08:04 AM,CANINE ANGELS SERVICE TEAMS,990EZ,93492232002378,201822329349200237,CANINE ANGELS SERVICE TEAMS,,13475 N APPLEGATE RD,GRANTS PASS,OR,97527-9452,129553.0,54980.0,201712.0
5601,15949982,EFILE,472304060,201712,11/27/2018 11:11:11 PM,UGANDA FISTULA FUND FOR TERREWODE,990EZ,93492257008218,201812579349200821,UGANDA FISTULA FUND FOR TERREWODE,% BONNIE RUDER,2293 ALDER ST,EUGENE,OR,97405-2943,129545.0,202355.0,201712.0
5212,15838679,EFILE,930722363,201804,10/26/2018 5:45:46 PM,CANNON BEACH LIBRARY,990EZ,93492223005088,201832239349200508,CANNON BEACH LIBRARY,,PO BOX 486,CANNON BEACH,OR,97110-0486,129206.0,377722.0,201804.0
5884,16015781,EFILE,455579768,201806,12/18/2018 8:46:40 AM,PTA TRILLIUM CREEK,990EZ,93492314003168,201813149349200316,PTA OREGON CONGRESS,% TRILLIUM CREEK PTA TREASURER,1025 ROSEMONT RD,WEST LINN,OR,97068-9247,128920.0,122267.0,201806.0
3131,15340298,EFILE,931043197,201712,5/24/2018 7:51:41 AM,SOUTHERN OREGON GROWERS ASSOCIATION,990EZ,93492046011588,201830469349201158,SOUTHERN OREGON GROWERS ASSOCIATION,% ALL STATES TAX SERVICE,PO BOX 1053,GRANTS PASS,OR,97528-0088,128872.0,46986.0,201812.0
5968,15905717,EFILE,931292596,201712,11/14/2018 10:01:38 PM,CITIZENS FOR SAFE SCHOOLS,990EZ,93492250002168,201812509349200216,CITIZENS FOR SAFE SCHOOLS,% DEBRA VOUGHT,PO BOX 243,KLAMATH FALLS,OR,97601-0011,128644.0,57306.0,201712.0
63,15083342,EFILE,272850103,201612,1/4/2018 2:07:48 PM,ACTION PAYEE SERVICES INC,990EZ,93492318029287,201733189349202928,ACTION PAYEE SERVICES INC,% N PAYEE SERVICES INC,PO BOX 23847,TIGARD,OR,97281-3847,128476.0,83143.0,201712.0
64,15639671,EFILE,272850103,201712,8/30/2018 5:18:10 PM,ACTION PAYEE SERVICES INC,990EZ,93492103000488,201831039349200048,ACTION PAYEE SERVICES INC,% N PAYEE SERVICES INC,PO BOX 23847,TIGARD,OR,97281-3847,128476.0,83143.0,201712.0
765,15116166,EFILE,472672518,201612,1/11/2018 5:50:37 PM,JOY OF IT INC,990EZ,93492319050987,201733199349205098,JOY OF IT INC,% SCOTT ROBERTS,5285 MEADOWS ROAD,LAKE OSWEGO,OR,97035-3397,128384.0,19786.0,201712.0
766,16030578,EFILE,472672518,201712,12/20/2018 3:46:52 PM,JOY OF IT INC,990EZ,93492312015738,201833129349201573,JOY OF IT INC,% SCOTT ROBERTS,5285 MEADOWS ROAD,LAKE OSWEGO,OR,97035-3397,128384.0,19786.0,201712.0
409,15071875,EFILE,930952202,201612,1/2/2018 6:51:57 PM,OREGON SHORES CONSERVATION COALITION,990EZ,93492319080037,201733199349208003,OREGON SHORES CONSERVATION COALITION,,PO BOX 33,SEAL ROCK,OR,97376-0033,128338.0,82870.0,201712.0
410,15756541,EFILE,930952202,201712,10/2/2018 7:09:08 PM,OREGON SHORES CONSERVATION COALITION,990EZ,93492194006068,201811949349200606,OREGON SHORES CONSERVATION COALITION,,PO BOX 33,SEAL ROCK,OR,97376-0033,128338.0,82870.0,201712.0
1882,15144041,EFILE,261571878,201706,1/24/2018 4:19:59 PM,TUALATIN LACROSSE CLUB,990EZ,93492318057947,201743189349205794,TUALATIN LACROSSE CLUB,% STEVE MISNER,16869 SW 65TH AVE,LAKE OSWEGO,OR,97035-7865,128118.0,100494.0,201806.0
212,15104851,EFILE,930812837,201706,1/9/2018 8:45:01 PM,COLUMBIA COUNTY LEGAL AID,990EZ,93492317030887,201733179349203088,COLUMBIA COUNTY LEGAL AID INC,,PO BOX 1400,SAINT HELENS,OR,97051-8400,128030.0,206895.0,201806.0
4835,15756690,EFILE,208552744,201712,10/2/2018 7:17:20 PM,SOMOS HISPANAS UNIDAS SILVERTON,990EZ,93492213009268,201812139349200926,SOMOS HISPANAS UNIDAS SILVERTON,% SUSANA O GHIO EXECUTIVE DIRECTOR,512 N 1ST ST,SILVERTON,OR,97381-1402,127965.0,2791.0,201712.0
3095,15402869,EFILE,931275613,201712,6/12/2018 4:59:30 PM,INEI-RE,990EZ,93492095000338,201830959349200033,INEI-RE,,2121 REED RD,HOOD RIVER,OR,97031-9656,127841.0,192405.0,201712.0
1520,15211629,EFILE,237355533,201609,3/9/2018 8:52:44 AM,TIGARD LITTLE LEAGUE,990EZ,93492026006208,201800269349200620,LITTLE LEAGUE BASEBALL INC,% JOSH BREESE,PO BOX 230359,TIGARD,OR,97281-0359,127677.0,95102.0,201709.0
1521,15791388,EFILE,237355533,201709,10/15/2018 8:15:04 AM,TIGARD LITTLE LEAGUE,990EZ,93492227011398,201842279349201139,LITTLE LEAGUE BASEBALL INC,% JOSH BREESE,PO BOX 230359,TIGARD,OR,97281-0359,127677.0,95102.0,201709.0
4447,15709453,EFILE,930737312,201712,9/20/2018 7:35:03 AM,FRIENDS OF THE LEDDING LIBRARY OF M,990EZ,93492135043978,201821359349204397,FRIENDS OF THE LEDDING LIBRARY OF MILWAUKIE,% JOE SANDFORT,10660 SE 21ST AVE,PORTLAND,OR,97222-7560,127558.0,130238.0,201712.0
4828,15784691,EFILE,931123991,201709,10/12/2018 6:51:00 AM,NORTH COUNTY FOOD BANK,990EZ,93492225008708,201802259349200870,NORTH COUNTY FOOD BANK,,PO BOX 162,WHEELER,OR,97147-0162,127538.0,469351.0,201709.0
3154,15403796,EFILE,931166961,201712,6/12/2018 7:30:19 PM,AMIGOS EYECARE PACIFIC UNIVERSITY COLLEGE OF OPTOMETRY,990EZ,93492065003128,201820659349200312,AMIGOS EYE CARE,% UC BOX 786 PACIFIC UNIVERSITY,2043 COLLEGE WAY,FOREST GROVE,OR,97116-1756,127462.0,136492.0,201812.0
4784,15807144,EFILE,262239916,201712,10/18/2018 8:55:05 AM,FRIENDS OF WESTSIDE VILLAGE MAGNET SCHOOL,990EZ,93492135055968,201811359349205596,FRIENDS OF WESTSIDE VILLAGE MAGNET SCHOOL,,1101 NW 12TH ST,BEND,OR,97703-2201,127449.0,33003.0,201712.0
2649,15275507,EFILE,260799085,201705,4/27/2018 11:58:56 PM,ASSISTANCE LEAGUE COLUMBIA PACIFIC,990EZ,93492105002108,201801059349200210,NATIONAL ASSISTANCE LEAGUE,% JESSICA NEWHALL,PO BOX 596,ASTORIA,OR,97103-0596,127388.0,200042.0,201805.0
3580,15619963,EFILE,760704869,201712,8/27/2018 10:14:35 AM,SHERWOOD HIGH SCHOOL ATHLETIC BOOSTER CLUB,990EZ,93492080007158,201800809349200715,SHERWOOD HIGH SCHOOL ATHLETIC CLUB,% MARK ERWIN,16956 SW MEINECKE RD,SHERWOOD,OR,97140-9061,127109.0,120466.0,201712.0
1565,15078084,EFILE,474088854,201612,1/3/2018 6:58:34 PM,SAVING GRACE MATERNITY HOME,990EZ,93492317014867,201713179349201486,SAVING GRACE MATERNITY HOME,,6789 SE LOIS ST,HILLSBORO,OR,97123-3670,126812.0,183033.0,201712.0
1566,15888779,EFILE,474088854,201712,11/7/2018 10:31:23 PM,SAVING GRACE MATERNITY HOME,990EZ,93492236000248,201842369349200024,SAVING GRACE MATERNITY HOME,,6789 SE LOIS ST,HILLSBORO,OR,97123-3670,126812.0,183033.0,201712.0
3984,15657976,EFILE,930843715,201612,9/6/2018 10:10:01 AM,NORTH-NORTHEAST BUSINESS ASSOCIATION,990EZ,93492150005168,201811509349200516,NORTH-NORTHEAST BUSINESS,,PO BOX 11565,PORTLAND,OR,97211-0565,126800.0,33645.0,201712.0
3985,15868018,EFILE,930843715,201712,11/2/2018 10:37:57 PM,NPRTH-NORTHEAST BUSINESS ASSOCIATION,990EZ,93492233000268,201812339349200026,NORTH-NORTHEAST BUSINESS,,PO BOX 11565,PORTLAND,OR,97211-0565,126800.0,33645.0,201712.0
1438,15211812,EFILE,943032558,201708,3/9/2018 10:02:42 AM,RALEIGH PARK PARENTS,990EZ,93492030006368,201810309349200636,RALEIGH PARK PARENTS AND TEACHERS CLUB,,3670 SW 78TH AVE,PORTLAND,OR,97225-3010,126561.0,89917.0,201808.0
4407,15746409,EFILE,931101518,201712,9/29/2018 1:05:02 AM,FORESTS TODAY AND FOREVER CO JONES AND ROTH PC,990EZ,93492199005198,201841999349200519,FORESTS TODAY AND FOREVER,,PO BOX 10086,EUGENE,OR,97440-2086,126448.0,131414.0,201712.0
5209,15859621,EFILE,161332235,201712,11/1/2018 8:08:02 AM,ASSN FOR UNCERTAINTY IN ARTIFICIAL INTELLIGENCE INC,990EZ,93492247010038,201832479349201003,ASSOCIATION FOR UNCERTAINTY IN ARTIFICIAL INTELLIGENCE INC,% IET INC,PO BOX 866,CORVALLIS,OR,97339-0866,126010.0,274394.0,201712.0
4435,15746091,EFILE,931282682,201712,9/28/2018 11:50:12 PM,SHEPHERDS WAY,990EZ,93492200007648,201842009349200764,SHEPHERDS WAY,,2321 CAL YOUNG RD,EUGENE,OR,97401-6443,125762.0,15465.0,201712.0
1847,15144265,EFILE,710958638,201612,1/24/2018 6:38:17 PM,KLAMATH OUTDOOR SCIENCE SCHOOL,990EZ,93492319085697,201743199349208569,KLAMATH OUTDOOR SCIENCE SCHOOL,,PO BOX 721,KLAMATH FALLS,OR,97601-0039,125532.0,194536.0,201712.0
1848,16020687,EFILE,710958638,201712,12/18/2018 9:15:21 PM,KLAMATH OUTDOOR SCIENCE SCHOOL,990EZ,93492317021858,201803179349202185,KLAMATH OUTDOOR SCIENCE SCHOOL,,PO BOX 721,KLAMATH FALLS,OR,97601-0039,125532.0,194536.0,201712.0
5313,15899742,EFILE,931302993,201712,11/9/2018 5:47:01 AM,NEWPORT SWIM TEAM INC,990EZ,93492283011058,201802839349201105,NEWPORT SWIM TEAM INC,,PO BOX 451,NEWPORT,OR,97365-0031,125217.0,34464.0,201712.0
2834,15268445,EFILE,203125804,201706,4/23/2018 12:22:44 PM,STAGED PORTLANDS MUSICAL THEATRE,990EZ,93492101005088,201831019349200508,STAGED-PORTLANDS MUSICAL THEATRE SERIES,% CHANDA W HALL,1515 SW MORRISON ST STE 204,PORTLAND,OR,97205-1814,125036.0,22556.0,201706.0
5897,15970447,EFILE,205658787,201806,12/3/2018 8:56:26 PM,CORBETT SCHOOLS BOOSTER CLUB,990EZ,93492283008498,201842839349200849,CORBETT SCHOOLS BOOSTER CLUB,% CRAIG STAFFORD,PO BOX 191,CORBETT,OR,97019-0191,124609.0,49397.0,201806.0
195,15113278,EFILE,200792434,201706,1/11/2018 9:17:39 AM,PORTLAND EXPERIMENTAL THEATRE ENSEMBLE,990EZ,93492318019747,201743189349201974,PORTLAND EXPERIMENTAL THEATRE ENSEMBLE,% JACOB COLEMAN,1531 NE SCHUYLER ST,PORTLAND,OR,97212-4449,124548.0,48993.0,201806.0
2707,15402950,EFILE,931310653,201712,6/12/2018 5:13:29 PM,FRIENDS OF PETS OF KLAMATH BASIN,990EZ,93492131014308,201801319349201430,FRIENDS OF PETS OF KLAMATH BASIN INC,% KATHLEEN WILLIAMS PRES,4809 ALTAMONT DR,KLAMATH FALLS,OR,97603-7815,124445.0,313042.0,201712.0
5677,15804523,EFILE,936040643,201706,10/17/2018 7:46:07 PM,BARNSTORMERS THEATRE,990EZ,93492134054938,201831349349205493,BARNSTORMERS THEATRE,,112 NE EVELYN AVE,GRANTS PASS,OR,97526-1427,124428.0,229473.0,201706.0
1256,15099977,EFILE,930849041,201707,1/9/2018 8:01:23 AM,OREGON CHILDRENS CHOIR,990EZ,93492348005147,201743489349200514,OREGON CHILDRENS CHOIR ASSOCIATION INC,,PO BOX 11007,EUGENE,OR,97440-3007,124387.0,34570.0,201807.0
6214,16020533,EFILE,20730472,201806,12/18/2018 8:39:02 PM,SOUTH SALEM ATHLETIC BOOSTER CLUB I,990EZ,93492317026008,201803179349202600,SOUTH SALEM ATHLETIC BOOSTER CLUB INC,% SOUTH SALEM HIGH SCHOOL,1910 CHURCH ST SE,SALEM,OR,97302-3018,124097.0,58892.0,201806.0
5550,15915689,EFILE,931043318,201805,11/16/2018 2:18:32 PM,ZONTA SERVICE FOUNDATION OF CORVALLIS,990EZ,93492288012248,201842889349201224,ZONTA SERVICE FOUNDATION OF CORVALLIS,% PRSIDENT,PO BOX 792,CORVALLIS,OR,97339-0792,124034.0,416738.0,201805.0
1778,15195884,EFILE,208443275,201706,3/1/2018 12:59:59 PM,COLUMBIA GORGE CASA,990EZ,93492011007078,201820119349200707,COLUMBIA GORGE CASA,% BONNIE NEW,PO BOX 663,HOOD RIVER,OR,97031-0021,123949.0,29833.0,201706.0
2052,15146070,EFILE,273017623,201612,1/25/2018 9:39:55 AM,COLOMBIA GRACE FOUNDATION,990EZ,93492313022607,201703139349202260,COLOMBIA GRACE FOUNDATION,,PO BOX 626,LA PINE,OR,97739-0626,123830.0,286793.0,201712.0
2053,15815363,EFILE,273017623,201712,10/22/2018 7:36:50 AM,COLOMBIA GRACE FOUNDATION,990EZ,93492232005338,201832329349200533,COLOMBIA GRACE FOUNDATION,,PO BOX 626,LA PINE,OR,97739-0626,123830.0,286793.0,201712.0
5757,15860643,EFILE,931100605,201806,11/1/2018 9:42:28 AM,OREGON FIRE SERVICE MUSEUM MEMORIAL AND LEARNING CENTER,990EZ,93492247003378,201822479349200337,OREGON FIRE SERVICE MUSEUM MEMORIAL & LEARNING CENTER,,1284 COURT ST NE,SALEM,OR,97301-4125,123761.0,398340.0,201806.0
3602,15606659,EFILE,930570878,201712,8/21/2018 11:47:58 PM,LAKE CREEK YOUTH RECREATIONAL CAMP INC,990EZ,93492072002178,201820729349200217,LAKE CREEK YOUTH RECREATIONAL CAMP INC,,PO BOX 542,JOHN DAY,OR,97845-0542,123694.0,64407.0,201712.0
5812,15914567,EFILE,264575033,201712,11/16/2018 11:36:10 AM,TERAS INTERVENTION AND COUNSELING,990EZ,93492289006218,201812899349200621,TERAS INTERVENTIONS AND COUNSELING,% PHILLIP BROYLES,3945 SE HAWTHORNE BLVD,PORTLAND,OR,97214-5241,123624.0,16540.0,201712.0
3202,15551413,EFILE,204695171,201712,7/30/2018 10:23:32 PM,HALPRIN LANDSCAPE CONSERVANCY,990EZ,93492102009078,201821029349200907,HALPRIN LANDSCAPE CONSERVANCY,% MARY MCINELLY,210 SW MORRISON ST,PORTLAND,OR,97204-3109,123451.0,27136.0,201712.0
3032,15222116,EFILE,931305525,201703,3/16/2018 10:20:48 AM,NORTHEAST OREGON COMPASSION CENTER INC,990EZ,93492040002168,201810409349200216,NORTHEAST OREGON COMPASSION CENTER INC,,1250 HUGHES LANE,BAKER CITY,OR,97814-0000,123427.0,33968.0,201803.0
3033,15853212,EFILE,931305525,201803,10/31/2018 7:29:55 AM,NORTHEAST OREGON COMPASSION CENTER INC,990EZ,93492157003218,201811579349200321,NORTHEAST OREGON COMPASSION CENTER INC,,1250 HUGHES LANE,BAKER CITY,OR,97814-0000,123427.0,33968.0,201803.0
4020,15692173,EFILE,813195809,201708,9/14/2018 5:01:43 PM,DAVID DOUGLAS AQUATICS CLUB,990EZ,93492159000258,201801599349200025,DAVID DOUGLAS AQUATICS CLUB,% JAMES BOWE,13463 SE KANNE RD,HAPPY VALLEY,OR,97086-5910,123311.0,26872.0,201808.0
4021,15674636,EFILE,813195809,201608,9/11/2018 8:43:53 AM,DAVID DOUGLAS AQUATICS CLUB,990EZ,93492157002238,201831579349200223,DAVID DOUGLAS AQUATICS CLUB,% JAMES BOWE,13463 SE KANNE RD,HAPPY VALLEY,OR,97086-5910,123311.0,26872.0,201808.0
4022,16028476,EFILE,813195809,201808,12/20/2018 12:12:06 AM,DAVID DOUGLAS AQUATICS CLUB,990EZ,93492306012028,201823069349201202,DAVID DOUGLAS AQUATICS CLUB,% JAMES BOWE,13463 SE KANNE RD,HAPPY VALLEY,OR,97086-5910,123311.0,26872.0,201808.0
6258,16020300,EFILE,474310479,201712,12/18/2018 8:20:27 PM,WILDLIFE IMPACT,990EZ,93492317010808,201803179349201080,WILDLIFE IMPACT,,PO BOX 31062,PORTLAND,OR,97231-0062,123109.0,336212.0,201712.0
5512,15869697,EFILE,912141467,201803,11/5/2018 8:00:33 AM,ADOPT A FAMILY,990EZ,93492254000488,201832549349200048,ADOPT A FAMILY,% MICHAEL T LYNAM,9600 SW BARNES RD STE 200,PORTLAND,OR,97225-6666,123074.0,17688.0,201803.0
1188,15123259,EFILE,931303202,201707,1/16/2018 6:47:30 AM,ARCHER GLEN ELEMENTARY SCHOOL PAC,990EZ,93492333000137,201733339349200013,ARCHER GLEN ELEMENTARY PAC,% LISA WRIGHT,16155 SW SUNSET BLVD,SHERWOOD,OR,97140-8202,122783.0,84664.0,201807.0
4692,15753594,EFILE,943213736,201706,10/2/2018 9:00:14 AM,CASA OF EASTERN OREGON INC,990EZ,93492131009888,201831319349200988,CASA OF EASTERN OREGON INC,% RANDELL C GUYER JR,1995 3RD STREET,BAKER CITY,OR,97814-3359,122293.0,10279.0,201706.0
3080,15340271,EFILE,273395052,201712,5/24/2018 7:50:24 AM,SHELDON COLLEENS INC,990EZ,93492046012148,201840469349201214,SHELDON COLLEENS INC,% HILLARY MCCLINTICK,1136 S 40TH CT,SPRINGFIELD,OR,97478-6570,122222.0,19988.0,201712.0
4090,15703577,EFILE,943098613,201712,9/18/2018 7:09:40 PM,NORTHWEST DANCE THEATER,990EZ,93492135061428,201821359349206142,NORTHWEST DANCE THEATER,,19318 SW MOHAVE CT,TUALATIN,OR,97062-8554,121823.0,102906.0,201712.0
4072,15763029,EFILE,930915874,201712,10/3/2018 8:36:57 PM,OREGON VOLUNTEER FIREFIGHTERS ASSOCIATION,990EZ,93492191001208,201801919349200120,OREGON VOLUNTEER FIREFIGHTERS ASSOCIATION,,1284 COURT ST NE,SALEM,OR,97301-4125,121815.0,128444.0,201712.0
4631,15762511,EFILE,930878596,201708,10/3/2018 7:37:36 PM,OREGON HIGH SCHOOL RODEO ASSOCIATION,990EZ,93492198010638,201831989349201063,OREGON HIGH SCHOOL RODEO ASSOCIATION INC,,PO BOX 607,TERREBONNE,OR,97760-0607,121648.0,83096.0,201708.0
1698,15078270,EFILE,237154726,201706,1/3/2018 7:41:36 PM,RAINIER SENIOR CITIZENS INC,990EZ,93492317010347,201743179349201034,RAINIER SENIOR CITIZENS INC,,48 W 7TH ST,RAINIER,OR,97048-2643,121284.0,64788.0,201806.0
4952,15718879,EFILE,931309645,201706,9/21/2018 9:43:35 PM,FRIENDS OF REALMS,990EZ,93492135070528,201821359349207052,FRIENDS OF REALMS,,63175 O B RILEY RD,BEND,OR,97703-9003,121182.0,358475.0,201706.0
1211,15131092,EFILE,911830046,201706,1/17/2018 10:45:04 PM,STAFFORD PTSA,990EZ,93492317024427,201723179349202442,PTA OREGON CONGRESS,% SUSANNE NELSON,19875 SW STAFFORD RD,WEST LINN,OR,97068-9338,121082.0,170308.0,201706.0
1805,15202053,EFILE,931273704,201706,3/5/2018 8:22:47 PM,CLATSOP ANIMAL ASSISTANCE,990EZ,93492022002258,201800229349200225,CLATSOP ANIMAL ASSISTANCE,,PO BOX 622,WARRENTON,OR,97146-0622,120999.0,148518.0,201806.0
1806,15967150,EFILE,931273704,201806,12/3/2018 11:53:19 AM,CLATSOP ANIMAL ASSISTANCE,990EZ,93492311017658,201803119349201765,CLATSOP ANIMAL ASSISTANCE,,PO BOX 622,WARRENTON,OR,97146-0622,120999.0,148518.0,201806.0
3084,15397095,EFILE,753020474,201712,6/11/2018 11:34:15 PM,WILLAMETTE JAZZ SOCIETY,990EZ,93492134041478,201821349349204147,WILLAMETTE JAZZ SOCIETY,% WILLIAM KLUPENGER,PO BOX 12194,EUGENE,OR,97440-4394,120716.0,69233.0,201712.0
6,15115640,EFILE,43549245,201612,1/11/2018 4:36:01 PM,ORANGE CRUSH WRESTLING CLUB,990EZ,93492319044787,201733199349204478,ORANGE CRUSH WRESTING CLUB,% JOSH WHISENHUNT,PO BOX 882,CORVALLIS,OR,97339-0882,120616.0,61486.0,201712.0
3509,15542702,EFILE,454725836,201712,7/27/2018 5:37:15 AM,SCHOOLYARD FARMS,990EZ,93492134031858,201801349349203185,SCHOOLYARD FARMS,% SCHOOLYARD FARMS,PO BOX 14135,PORTLAND,OR,97293-0135,120546.0,1639.0,201712.0
1237,15099675,EFILE,931075960,201612,1/9/2018 7:42:34 AM,PORTLAND LEATHER ALLIANCE,990EZ,93492347000297,201743479349200029,PORTLAND LEATHER ALLIANCE,% TERRI VOSHELL,4110 SE HAWTHORNE BLVD,PORTLAND,OR,97214-5246,120410.0,293584.0,201712.0
1238,15879649,EFILE,931075960,201712,11/6/2018 10:07:49 PM,PORTLAND LEATHER ALLIANCE,990EZ,93492134028848,201841349349202884,PORTLAND LEATHER ALLIANCE,% TERRI VOSHELL,4110 SE HAWTHORNE BLVD,PORTLAND,OR,97214-5246,120410.0,293584.0,201712.0
5989,15980218,EFILE,270802580,201806,12/6/2018 7:41:29 PM,OREGON KOREAN SCHOOL,990EZ,93492290008178,201822909349200817,OREGON KOREAN SCHOOL,% H J YU,7650 SW 81ST AVE,PORTLAND,OR,97223-7377,119834.0,54978.0,201806.0
3550,15651049,EFILE,931234637,201801,9/4/2018 2:46:55 PM,CENTRAL OREGON SAFETY AND HEALTH ASSOCIATION,990EZ,93492130008348,201841309349200834,CENTRAL OREGON SAFETY AND HEALTH ASSOCIATION,% KELLI CANDELLA,1230 NE 3RD ST STE 115,BEND,OR,97701-4374,119706.0,57093.0,201801.0
6062,15905606,EFILE,931142642,201712,11/14/2018 9:44:31 PM,ANIMAL RESCUE AND ADOPTION CENTER OF EO BLUE MOUNTAIN HUMANE ASSOCIATION,990EZ,93492255003328,201822559349200332,ANIMAL RESCUE AND ADOPTION CENTER OF EASTERN OREGON,,3212 HIGHWAY 30,LA GRANDE,OR,97850-5278,119699.0,88322.0,201712.0
3179,15459802,EFILE,931133919,201712,6/21/2018 8:56:51 PM,OREGON CHRISTIAN HOME EDUCATION ASSOCIATION NETWORK,990EZ,93492134017308,201801349349201730,OREGON CHRISTIAN HOME EDUCATION,,27880 SW BAKER RD,SHERWOOD,OR,97140-8409,119625.0,101395.0,201712.0
4284,15785256,EFILE,462929473,201712,10/12/2018 8:14:33 AM,WIDE AWAKE INTERNATIONAL INC,990EZ,93492135037838,201831359349203783,WIDE AWAKE INTERNATIONAL,% CHRIS MATHENY,6495 JOSEPH ST SE,SALEM,OR,97317-9160,119280.0,133814.0,201712.0
5364,15890548,EFILE,930852734,201806,11/8/2018 5:51:14 AM,SPRAGUE BOOSTERS INC,990EZ,93492274006358,201802749349200635,SPRAGUE BOOSTERS INC,,2373 KUEBLER RD S,SALEM,OR,97302-9403,119244.0,70046.0,201806.0
4546,15791264,EFILE,272132905,201712,10/15/2018 8:06:06 AM,WE CAN DO BETTER,990EZ,93492226007318,201812269349200731,WE CAN DO BETTER INC,,PO BOX 13314,PORTLAND,OR,97213-0314,118879.0,93726.0,201712.0
3020,15402763,EFILE,320264253,201712,6/12/2018 4:43:40 PM,MUSIC CAMPS WALLOWA LAKE,990EZ,93492073007538,201830739349200753,MUSIC CAMPS AT WALLOWA LAKE,% JAMES E HOWELL,PO BOX 636,LA GRANDE,OR,97850-0636,118699.0,40150.0,201812.0
520,15069707,EFILE,931328927,201612,1/2/2018 12:21:08 PM,ENTREPRENEURS FOUNDATION OF THE NORTHWEST,990EZ,93492319045117,201713199349204511,ENTREPRENEURS FOUNDATION OF THE NORTHWEST,% DAVID C SQUIRE,309 SW 6TH AVE STE 212,PORTLAND,OR,97204-1725,118456.0,66456.0,201712.0
4757,15791321,EFILE,911806376,201709,10/15/2018 8:10:52 AM,CONFERENCE OF ST VINCENT DE PAUL MYRTLE CREEK,990EZ,93492227013518,201812279349201351,CONFERENCE OF ST VINCENT DE PAUL SOCIETY OF MYRTLE CREEK,,PO BOX 1258,MYRTLE CREEK,OR,97457-0130,118423.0,86036.0,201709.0
5543,15915220,EFILE,371836550,201712,11/16/2018 1:07:26 PM,SWEDEMOM CENTER OF GIVING,990EZ,93492285007078,201822859349200707,SWEDEMOM CENTER OF GIVING,,PO BOX 692,MCMINNVILLE,OR,97128-0692,118192.0,16389.0,201712.0
3597,15618768,EFILE,263350335,201712,8/27/2018 7:31:53 AM,LAURELHURST SOCCER CLUB JEFF ENQUIST,990EZ,93492138001208,201801389349200120,LAURELHURST SOCCER CLUB INC,% JAMES R AKER,3439 NE SANDY BLVD STE 348,PORTLAND,OR,97232-1959,117882.0,37639.0,201712.0
